DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDH74	Homo sapiens	iCLIP	PTBP1	HEK293	Modified iCLIP, Sample 6	ENA	E-MTAB-4001	ERR1109385	hg38_PTBP1_iCLIP_ERR1109385.bed	ERR1109385	hg38	NA	-	-	-	-	none
SBDH77	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 1	ENA	E-MTAB-4215	ERR1201429	hg38_RNPS1_iCLIP_ERR1201429.bed	ERR1201429	hg38	NA	-	-	-	-	none
SBDH78	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 10	ENA	E-MTAB-4215	ERR1201430	hg38_RNPS1_iCLIP_ERR1201430.bed	ERR1201430	hg38	NA	-	-	-	-	none
SBDH79	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 11	ENA	E-MTAB-4215	ERR1201431	hg38_RNPS1_iCLIP_ERR1201431.bed	ERR1201431	hg38	NA	-	-	-	-	none
SBDH80	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 12	ENA	E-MTAB-4215	ERR1201432	hg38_RNPS1_iCLIP_ERR1201432.bed	ERR1201432	hg38	NA	-	-	-	-	none
SBDH81	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 13	ENA	E-MTAB-4215	ERR1201433	hg38_RNPS1_iCLIP_ERR1201433.bed	ERR1201433	hg38	NA	-	-	-	-	none
SBDH82	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 14	ENA	E-MTAB-4215	ERR1201434	hg38_RNPS1_iCLIP_ERR1201434.bed	ERR1201434	hg38	NA	-	-	-	-	none
SBDH83	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 15	ENA	E-MTAB-4215	ERR1201435	hg38_RNPS1_iCLIP_ERR1201435.bed	ERR1201435	hg38	NA	-	-	-	-	none
SBDH84	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 16	ENA	E-MTAB-4215	ERR1201436	hg38_RNPS1_iCLIP_ERR1201436.bed	ERR1201436	hg38	NA	-	-	-	-	none
SBDH85	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 17	ENA	E-MTAB-4215	ERR1201437	hg38_RNPS1_iCLIP_ERR1201437.bed	ERR1201437	hg38	NA	-	-	-	-	none
SBDH86	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 18	ENA	E-MTAB-4215	ERR1201438	hg38_RNPS1_iCLIP_ERR1201438.bed	ERR1201438	hg38	NA	-	-	-	-	none
SBDH87	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 2	ENA	E-MTAB-4215	ERR1201439	hg38_RNPS1_iCLIP_ERR1201439.bed	ERR1201439	hg38	NA	-	-	-	-	none
SBDH88	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 3	ENA	E-MTAB-4215	ERR1201440	hg38_RNPS1_iCLIP_ERR1201440.bed	ERR1201440	hg38	NA	-	-	-	-	none
SBDH89	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 4	ENA	E-MTAB-4215	ERR1201441	hg38_RNPS1_iCLIP_ERR1201441.bed	ERR1201441	hg38	NA	-	-	-	-	none
SBDH90	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 5	ENA	E-MTAB-4215	ERR1201442	hg38_RNPS1_iCLIP_ERR1201442.bed	ERR1201442	hg38	NA	-	-	-	-	none
SBDH91	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 6	ENA	E-MTAB-4215	ERR1201443	hg38_RNPS1_iCLIP_ERR1201443.bed	ERR1201443	hg38	NA	-	-	-	-	none
SBDH92	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 7	ENA	E-MTAB-4215	ERR1201444	hg38_RNPS1_iCLIP_ERR1201444.bed	ERR1201444	hg38	NA	-	-	-	-	none
SBDH93	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 8	ENA	E-MTAB-4215	ERR1201445	hg38_RNPS1_iCLIP_ERR1201445.bed	ERR1201445	hg38	NA	-	-	-	-	none
SBDH94	Homo sapiens	iCLIP	RNPS1	HeLa	IP Phenol Chloroform iCLIP, Sample 9	ENA	E-MTAB-4215	ERR1201446	hg38_RNPS1_iCLIP_ERR1201446.bed	ERR1201446	hg38	NA	-	-	-	-	none
SBDH96	Homo sapiens	iCLIP	TIA1	HeLa	DNase I and RNase I, rep6	ENA	E-MTAB-432	ERR039775	hg38_TIA1_iCLIP_ERR039775.bed	ERR039775	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH97	Homo sapiens	iCLIP	TIA1	HeLa	DNase I and RNase I, rep3	ENA	E-MTAB-432	ERR039776	hg38_TIA1_iCLIP_ERR039776.bed	ERR039776	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH98	Homo sapiens	iCLIP	TIA1	HeLa	DNase I and RNase I, rep7	ENA	E-MTAB-432	ERR039777	hg38_TIA1_iCLIP_ERR039777.bed	ERR039777	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH99	Homo sapiens	iCLIP	TIA1	HeLa	DNase I and RNase I, rep4	ENA	E-MTAB-432	ERR039778	hg38_TIA1_iCLIP_ERR039778.bed	ERR039778	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH100	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep3	ENA	E-MTAB-432	ERR039779	hg38_TIAL1_iCLIP_ERR039779.bed	ERR039779	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH101	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep6	ENA	E-MTAB-432	ERR039780	hg38_TIAL1_iCLIP_ERR039780.bed	ERR039780	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH102	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep4	ENA	E-MTAB-432	ERR039781	hg38_TIAL1_iCLIP_ERR039781.bed	ERR039781	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH103	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep5	ENA	E-MTAB-432	ERR039782	hg38_TIAL1_iCLIP_ERR039782.bed	ERR039782	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH104	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep9	ENA	E-MTAB-432	ERR039783	hg38_TIAL1_iCLIP_ERR039783.bed	ERR039783	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH106	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep8	ENA	E-MTAB-432	ERR039785	hg38_TIAL1_iCLIP_ERR039785.bed	ERR039785	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH107	Homo sapiens	iCLIP	TIA1	HeLa	DNase I and RNase I, rep2	ENA	E-MTAB-432	ERR039787	hg38_TIA1_iCLIP_ERR039787.bed	ERR039787	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH108	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep1	ENA	E-MTAB-432	ERR039788	hg38_TIAL1_iCLIP_ERR039788.bed	ERR039788	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH109	Homo sapiens	iCLIP	TIAL1	HeLa	DNase I and RNase I, rep2	ENA	E-MTAB-432	ERR039789	hg38_TIAL1_iCLIP_ERR039789.bed	ERR039789	hg38	NA	Wang Z, et al. PLoS Biol 2010	Wang Z, Kayikci M, Briese M, Zarnack K, Luscombe NM, Rot G, Zupan B, Curk T, Ule J. iCLIP predicts the dual splicing effects of TIA-RNA interactions. PLoS Biol. 2010 Oct 26;8(10):e1000530	21048981	iCLIP predicts the dual splicing effects of TIA-RNA interactions	none
SBDH110	Homo sapiens	iCLIP	TARDBP	brain	healthy, 21yrs	ENA	E-MTAB-530	ERR039842	hg38_TARDBP_iCLIP_ERR039842.bed	ERR039842	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH111	Homo sapiens	iCLIP	TARDBP	brain	healthy, 25yrs	ENA	E-MTAB-530	ERR039843	hg38_TARDBP_iCLIP_ERR039843.bed	ERR039843	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH112	Homo sapiens	iCLIP	TARDBP	brain	FTLD-TDP, 51yrs	ENA	E-MTAB-530	ERR039844	hg38_TARDBP_iCLIP_ERR039844.bed	ERR039844	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH113	Homo sapiens	iCLIP	TARDBP	brain	FTLD-TDP, 74yrs	ENA	E-MTAB-530	ERR039845	hg38_TARDBP_iCLIP_ERR039845.bed	ERR039845	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH114	Homo sapiens	iCLIP	TARDBP	brain	FTLD-TDP, 48yrs	ENA	E-MTAB-530	ERR039846	hg38_TARDBP_iCLIP_ERR039846.bed	ERR039846	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH117	Homo sapiens	iCLIP	TARDBP	H9	H9 hESCs	ENA	E-MTAB-530	ERR039849	hg38_TARDBP_iCLIP_ERR039849.bed	ERR039849	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH118	Homo sapiens	iCLIP	TARDBP	SH-SY5Y	cytoplasmic fraction	ENA	E-MTAB-530	ERR039850	hg38_TARDBP_iCLIP_ERR039850.bed	ERR039850	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH120	Homo sapiens	iCLIP	TARDBP	SH-SY5Y	repeat 1-2, low band on cDNA gel	ENA	E-MTAB-530	ERR039852	hg38_TARDBP_iCLIP_ERR039852.bed	ERR039852	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH122	Homo sapiens	iCLIP	TARDBP	SH-SY5Y	total fraction, repeat 3	ENA	E-MTAB-530	ERR039854	hg38_TARDBP_iCLIP_ERR039854.bed	ERR039854	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH123	Homo sapiens	iCLIP	TARDBP	SH-SY5Y	total band, repeat 2	ENA	E-MTAB-530	ERR039855	hg38_TARDBP_iCLIP_ERR039855.bed	ERR039855	hg38	NA	Tollervey JR, et al. Nat Neurosci 2011	Tollervey JR, Curk T, Rogelj B, Briese M, Cereda M, Kayikci M, König J, Hortobágyi T, Nishimura AL, Zupunski V, Patani R, Chandran S, Rot G, Zupan B, Shaw CE, Ule J. Characterizing the RNA targets and position-dependent splicing regulation by TDP-43. Nat Neurosci. 2011 Apr;14(4):452-8	21358640	Characterizing the RNA targets and position-dependent splicing regulation by TDP-43	none
SBDH124	Homo sapiens	eCLIP	SLTM	K562	ENCODE, isogenic, rep1	ENCODE	ENCSR000SSH	ENCSR000SSH	hg38_SLTM_eCLIP_ENCSR000SSH-rep1.bed	ENCSR000SSH-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH125	Homo sapiens	eCLIP	SLTM	K562	ENCODE, isogenic, rep2	ENCODE	ENCSR000SSH	ENCSR000SSH	hg38_SLTM_eCLIP_ENCSR000SSH-rep2.bed	ENCSR000SSH-rep2	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH126	Homo sapiens	eCLIP	FAM120A	K562	ENCODE, isogenic, rep1	ENCODE	ENCSR006OEQ	ENCSR006OEQ	hg38_FAM120A_eCLIP_ENCSR006OEQ-rep1.bed	ENCSR006OEQ-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH127	Homo sapiens	eCLIP	FAM120A	K562	ENCODE, isogenic, rep2	ENCODE	ENCSR006OEQ	ENCSR006OEQ	hg38_FAM120A_eCLIP_ENCSR006OEQ-rep2.bed	ENCSR006OEQ-rep2	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH128	Homo sapiens	eCLIP	FKBP4	HepG2	ENCODE, isogenic, rep1	ENCODE	ENCSR018ZUE	ENCSR018ZUE	hg38_FKBP4_eCLIP_ENCSR018ZUE-rep1.bed	ENCSR018ZUE-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH129	Homo sapiens	eCLIP	FKBP4	HepG2	ENCODE, isogenic, rep1	ENCODE	ENCSR018ZUE	ENCSR018ZUE	hg38_FKBP4_eCLIP_ENCSR018ZUE-rep2.bed	ENCSR018ZUE-rep2	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH130	Homo sapiens	eCLIP	EIF3D	HepG2	ENCODE, isogenic, rep1	ENCODE	ENCSR041NUV	ENCSR041NUV	hg38_EIF3D_eCLIP_ENCSR041NUV-rep1.bed	ENCSR041NUV-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH131	Homo sapiens	eCLIP	EIF3D	HepG2	ENCODE, isogenic, rep2	ENCODE	ENCSR041NUV	ENCSR041NUV	hg38_EIF3D_eCLIP_ENCSR041NUV-rep2.bed	ENCSR041NUV-rep2	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH132	Homo sapiens	eCLIP	SBDS	K562	ENCODE, isogenic, rep1	ENCODE	ENCSR059CWF	ENCSR059CWF	hg38_SBDS_eCLIP_ENCSR059CWF-rep1.bed	ENCSR059CWF-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH133	Homo sapiens	eCLIP	SBDS	K562	ENCODE, isogenic, rep2	ENCODE	ENCSR059CWF	ENCSR059CWF	hg38_SBDS_eCLIP_ENCSR059CWF-rep2.bed	ENCSR059CWF-rep2	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH134	Homo sapiens	eCLIP	SND1	HepG2	ENCODE, isogenic, rep1	ENCODE	ENCSR061EVO	ENCSR061EVO	hg38_SND1_eCLIP_ENCSR061EVO-rep1.bed	ENCSR061EVO-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH135	Homo sapiens	eCLIP	SND1	HepG2	ENCODE, isogenic, rep2	ENCODE	ENCSR061EVO	ENCSR061EVO	hg38_SND1_eCLIP_ENCSR061EVO-rep2.bed	ENCSR061EVO-rep2	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
SBDH138	Homo sapiens	eCLIP	PRPF8	HepG2	ENCODE, isogenic, rep1	ENCODE	ENCSR121NVA	ENCSR121NVA	hg38_PRPF8_eCLIP_ENCSR121NVA-rep1.bed	ENCSR121NVA-rep1	hg38	NA	Van Nostrand EL, et al., Genome Biol. 2020	Van Nostrand EL, Pratt GA, Yee BA, Wheeler EC, Blue SM, Mueller J, Yeo GW, et al., Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins. Genome Biol. 2020 Apr 6;21(1):90.	32252787	Principles of RNA processing from analysis of enhanced CLIP maps for 150 RNA binding proteins	none
