DataSetId	Species	SeqType	GeneSymbol	CellTissue	Treatment	Source	MainAccession	SubAccession	FileName-RBP	UniqAccession	Assembly	newFileName	CitationForShort	Citation	PubMedID	Title	mutation
SBDM66	Mus musculus	eCLIP	Peg10	PTSCs	Pluripotent trophoblast stem cells, WT, day 0, rep1	GEO	GSE122216	GSM3461209	mm10_Peg10_eCLIP_SRR8165017.bed	SRR8165017	mm10	NA	Abed M, et al., PLoS One 2019	Abed M, Verschueren E, Budayeva H, Liu P et al. The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification. PLoS One 2019;14(4):e0214110.	30951545	The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification	none
SBDM67	Mus musculus	eCLIP	Peg10	PTSCs	Pluripotent trophoblast stem cells, WT, day 5, rep1	GEO	GSE122216	GSM3461211	mm10_Peg10_eCLIP_SRR8165019.bed	SRR8165019	mm10	NA	Abed M, et al., PLoS One 2019	Abed M, Verschueren E, Budayeva H, Liu P et al. The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification. PLoS One 2019;14(4):e0214110.	30951545	The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification	none
SBDM68	Mus musculus	eCLIP	Peg10	PTSCs	Pluripotent trophoblast stem cells, WT, day 0, rep2	GEO	GSE122216	GSM3461213	mm10_Peg10_eCLIP_SRR8165021.bed	SRR8165021	mm10	NA	Abed M, et al., PLoS One 2019	Abed M, Verschueren E, Budayeva H, Liu P et al. The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification. PLoS One 2019;14(4):e0214110.	30951545	The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification	none
SBDM69	Mus musculus	eCLIP	Peg10	PTSCs	Pluripotent trophoblast stem cells, WT, day 5, rep2	GEO	GSE122216	GSM3461215	mm10_Peg10_eCLIP_SRR8165023.bed	SRR8165023	mm10	NA	Abed M, et al., PLoS One 2019	Abed M, Verschueren E, Budayeva H, Liu P et al. The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification. PLoS One 2019;14(4):e0214110.	30951545	The Gag protein PEG10 binds to RNA and regulates trophoblast stem cell lineage specification	none
SBDM70	Mus musculus	iCLIP	Srsf3	cardiomyocytes	Neonatal cardiomyocytes, P0-1, rep1	GEO	GSE123002	GSM3677731	mm10_Srsf3_iCLIP_SRR8746754.bed	SRR8746754	mm10	NA	Ortiz-Sánchez P, et al., Circ Res 2019	Ortiz-Sánchez P, Villalba-Orero M, López-Olañeta MM, Larrasa-Alonso J et al. Loss of SRSF3 in Cardiomyocytes Leads to Decapping of Contraction-Related mRNAs and Severe Systolic Dysfunction. Circ Res 2019 Jul 5;125(2):170-183.	31145021	Loss of SRSF3 in Cardiomyocytes Leads to Decapping of Contraction-Related mRNAs and Severe Systolic Dysfunction.	none
SBDM71	Mus musculus	iCLIP	Srsf3	cardiomyocytes	Neonatal cardiomyocytes, P0-1, rep2	GEO	GSE123002	GSM3677732	mm10_Srsf3_iCLIP_SRR8746755.bed	SRR8746755	mm10	NA	Ortiz-Sánchez P, et al., Circ Res 2019	Ortiz-Sánchez P, Villalba-Orero M, López-Olañeta MM, Larrasa-Alonso J et al. Loss of SRSF3 in Cardiomyocytes Leads to Decapping of Contraction-Related mRNAs and Severe Systolic Dysfunction. Circ Res 2019 Jul 5;125(2):170-183.	31145021	Loss of SRSF3 in Cardiomyocytes Leads to Decapping of Contraction-Related mRNAs and Severe Systolic Dysfunction.	none
SBDM72	Mus musculus	irCLIP	Hnrnpf	mESCs	hnRNPF/H, LNA transfection, oligos antisense to tRF-GG, rep1	GEO	GSE127247	GSM3985827	mm10_Hnrnpf_irCLIP_SRR9860786.bed	SRR9860786	mm10	NA	Boskovic A, et al., Genes Dev 2020	Boskovic A, Bing XY, Kaymak E, Rando OJ. Control of noncoding RNA production and histone levels by a 5' tRNA fragment. Genes Dev 2020 Jan 1;34(1-2):118-131.	31831626	Control of noncoding RNA production and histone levels by a 5' tRNA fragment.	none
SBDM73	Mus musculus	irCLIP	Hnrnpf	mESCs	hnRNPF/H, LNA transfection, oligos antisense to tRF-GG, rep2	GEO	GSE127247	GSM3985828	mm10_Hnrnpf_irCLIP_SRR9860787.bed	SRR9860787	mm10	NA	Boskovic A, et al., Genes Dev 2020	Boskovic A, Bing XY, Kaymak E, Rando OJ. Control of noncoding RNA production and histone levels by a 5' tRNA fragment. Genes Dev 2020 Jan 1;34(1-2):118-131.	31831626	Control of noncoding RNA production and histone levels by a 5' tRNA fragment.	none
SBDM74	Mus musculus	irCLIP	Hnrnpf	mESCs	hnRNPF/H, mock transfection, rep1	GEO	GSE127247	GSM3985829	mm10_Hnrnpf_irCLIP_SRR9860788.bed	SRR9860788	mm10	NA	Boskovic A, et al., Genes Dev 2020	Boskovic A, Bing XY, Kaymak E, Rando OJ. Control of noncoding RNA production and histone levels by a 5' tRNA fragment. Genes Dev 2020 Jan 1;34(1-2):118-131.	31831626	Control of noncoding RNA production and histone levels by a 5' tRNA fragment.	none
SBDM75	Mus musculus	irCLIP	Hnrnpf	mESCs	hnRNPF/H, mock transfection, rep2	GEO	GSE127247	GSM3985830	mm10_Hnrnpf_irCLIP_SRR9860789.bed	SRR9860789	mm10	NA	Boskovic A, et al., Genes Dev 2020	Boskovic A, Bing XY, Kaymak E, Rando OJ. Control of noncoding RNA production and histone levels by a 5' tRNA fragment. Genes Dev 2020 Jan 1;34(1-2):118-131.	31831626	Control of noncoding RNA production and histone levels by a 5' tRNA fragment.	none
SBDM76	Mus musculus	iCLIP	Fam120a	mESCs	Flag-HA-tagged FAM120A	GEO	GSE128264	GSM3669534	mm10_Fam120a_iCLIP_SRR8723524.bed	SRR8723524	mm10	NA	Kelly TJ, et al., RNA 2019	Kelly TJ, Suzuki HI, Zamudio JR, Suzuki M et al. Sequestration of microRNA-mediated target repression by the Ago2-associated RNA-binding protein FAM120A. RNA 2019 Oct;25(10):1291-1297.	31289130	Sequestration of microRNA-mediated target repression by the Ago2-associated RNA-binding protein FAM120A.	none
SBDM77	Mus musculus	iCLIP	Fam120a	mESCs	untagged FAM120A	GEO	GSE128264	GSM3669535	mm10_Fam120a_iCLIP_SRR8723525.bed	SRR8723525	mm10	NA	Kelly TJ, et al., RNA 2019	Kelly TJ, Suzuki HI, Zamudio JR, Suzuki M et al. Sequestration of microRNA-mediated target repression by the Ago2-associated RNA-binding protein FAM120A. RNA 2019 Oct;25(10):1291-1297.	31289130	Sequestration of microRNA-mediated target repression by the Ago2-associated RNA-binding protein FAM120A.	none
SBDM78	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, miR-29 KO-1, rep1	GEO	GSE130655	GSM3746477	mm10_Ago2_HITS-CLIP_SRR9005554.bed	SRR9005554	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM79	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, miR-29 WT-1, rep1	GEO	GSE130655	GSM3746478	mm10_Ago2_HITS-CLIP_SRR9005555.bed	SRR9005555	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM86	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, miR-29 WT-3, rep1	GEO	GSE130655	GSM3746485	mm10_Ago2_HITS-CLIP_SRR9005562.bed	SRR9005562	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM91	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, miR-29 WT-4, rep2	GEO	GSE130655	GSM3746490	mm10_Ago2_HITS-CLIP_SRR9005567.bed	SRR9005567	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM93	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, B6, re-stimulated with PMA/Ionomycin, 2hr	GEO	GSE130655	GSM3746492	mm10_Ago2_HITS-CLIP_SRR9005569.bed	SRR9005569	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM94	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, B6, re-stimulated with PMA/Ionomycin, 6hr	GEO	GSE130655	GSM3746493	mm10_Ago2_HITS-CLIP_SRR9005570.bed	SRR9005570	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM95	Mus musculus	HITS-CLIP	Ago2	CD4+T	Th2, B6, re-plated in fresh medium, resting	GEO	GSE130655	GSM3746494	mm10_Ago2_HITS-CLIP_SRR9005571.bed	SRR9005571	mm10	NA	Gagnon JD, et al., Cell Rep 2019	Gagnon JD, Kageyama R, Shehata HM, Fassett MS et al. miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival. Cell Rep 2019 Aug 20;28(8):2169-2181.e4.	31433990	miR-15/16 Restrain Memory T Cell Differentiation, Cell Cycle, and Survival.	none
SBDM98	Mus musculus	iCLIP	Alkbh5	RAW264.7	ALKBH5 stable overexpression, No treatment, rep1	GEO	GSE134754	GSM3967004	mm10_Alkbh5_iCLIP_SRR9737060.bed	SRR9737060	mm10	NA	Liu Y, et al., Science 2019	Liu Y, You Y, Lu Z, Yang J et al. <i>N</i> <sup>6</sup>-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication. Science 2019 Sep 13;365(6458):1171-1176.	31439758	N6-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication.	none
SBDM99	Mus musculus	iCLIP	Alkbh5	RAW264.7	ALKBH5 stable overexpression, No treatment, rep2	GEO	GSE134754	GSM3967005	mm10_Alkbh5_iCLIP_SRR9737061.bed	SRR9737061	mm10	NA	Liu Y, et al., Science 2019	Liu Y, You Y, Lu Z, Yang J et al. <i>N</i> <sup>6</sup>-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication. Science 2019 Sep 13;365(6458):1171-1176.	31439758	N6-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication.	none
SBDM100	Mus musculus	iCLIP	Alkbh5	RAW264.7	ALKBH5 stable overexpression, VSV infection for 6h, rep1	GEO	GSE134754	GSM3967006	mm10_Alkbh5_iCLIP_SRR9737062.bed	SRR9737062	mm10	NA	Liu Y, et al., Science 2019	Liu Y, You Y, Lu Z, Yang J et al. <i>N</i> <sup>6</sup>-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication. Science 2019 Sep 13;365(6458):1171-1176.	31439758	N6-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication.	none
SBDM101	Mus musculus	iCLIP	Alkbh5	RAW264.7	ALKBH5 stable overexpression, VSV infection for 6h, rep2	GEO	GSE134754	GSM3967007	mm10_Alkbh5_iCLIP_SRR9737063.bed	SRR9737063	mm10	NA	Liu Y, et al., Science 2019	Liu Y, You Y, Lu Z, Yang J et al. <i>N</i> <sup>6</sup>-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication. Science 2019 Sep 13;365(6458):1171-1176.	31439758	N6-methyladenosine RNA modification-mediated cellular metabolism rewiring inhibits viral replication.	none
SBDM102	Mus musculus	HITS-CLIP	Npm1	fibroblast	Embryonic Fibroblasts, Trp53-/- and Trp53-/-;Npm1-/-	GEO	GSE135724	GSM4026955	mm10_Npm1_HITS-CLIP_SRR9952784.bed	SRR9952784	mm10	NA	Nachmani D, et al., Nat Genet. 2019	Nachmani D, Bothmer AH, Grisendi S, Mele A, Bothmer D, Lee JD, Monteleone E, Cheng K, Zhang Y, Bester AC, et al. Germline NPM1 mutations lead to altered rRNA 2'-O-methylation and cause dyskeratosis congenita. Nat Genet. 2019 Oct;51(10):1518-1529.	31570891	Germline NPM1 mutations lead to altered rRNA 2'-O-methylation and cause dyskeratosis congenita	none
SBDM103	Mus musculus	iCLIP	Ptbp1	B_cells	Splenic B cells, Femail, WT, LPS 48h, rep1	GEO	GSE136882	GSM4060319	mm10_Ptbp1_iCLIP_SRR10068232.bed	SRR10068232	mm10	NA	Monzón-Casanova E, et al., Elife 2020	Monzón-Casanova E, Matheson LS, Tabbada K, Zarnack K et al. Polypyrimidine tract-binding proteins are essential for B cell development. Elife 2020 Feb 21;9.	32081131	Polypyrimidine tract-binding proteins are essential for B cell development.	none
SBDM104	Mus musculus	iCLIP	Ptbp1	B_cells	Splenic B cells, Femail, WT, LPS 48h, rep2	GEO	GSE136882	GSM4060320	mm10_Ptbp1_iCLIP_SRR10068233.bed	SRR10068233	mm10	NA	Monzón-Casanova E, et al., Elife 2020	Monzón-Casanova E, Matheson LS, Tabbada K, Zarnack K et al. Polypyrimidine tract-binding proteins are essential for B cell development. Elife 2020 Feb 21;9.	32081131	Polypyrimidine tract-binding proteins are essential for B cell development.	none
SBDM105	Mus musculus	iCLIP	Ptbp1	B_cells	Splenic B cells, Femail, WT, LPS 48h, rep3	GEO	GSE136882	GSM4060321	mm10_Ptbp1_iCLIP_SRR10068234.bed	SRR10068234	mm10	NA	Monzón-Casanova E, et al., Elife 2020	Monzón-Casanova E, Matheson LS, Tabbada K, Zarnack K et al. Polypyrimidine tract-binding proteins are essential for B cell development. Elife 2020 Feb 21;9.	32081131	Polypyrimidine tract-binding proteins are essential for B cell development.	none
SBDM106	Mus musculus	iCLIP	Ptbp1	B_cells	Splenic B cells, Femail, WT, LPS 48h, rep4	GEO	GSE136882	GSM4060322	mm10_Ptbp1_iCLIP_SRR10068235.bed	SRR10068235	mm10	NA	Monzón-Casanova E, et al., Elife 2020	Monzón-Casanova E, Matheson LS, Tabbada K, Zarnack K et al. Polypyrimidine tract-binding proteins are essential for B cell development. Elife 2020 Feb 21;9.	32081131	Polypyrimidine tract-binding proteins are essential for B cell development.	none
SBDM107	Mus musculus	iCLIP	Ptbp1	B_cells	Splenic B cells, Femail, WT, LPS 48h, rep5	GEO	GSE136882	GSM4060323	mm10_Ptbp1_iCLIP_SRR10068236.bed	SRR10068236	mm10	NA	Monzón-Casanova E, et al., Elife 2020	Monzón-Casanova E, Matheson LS, Tabbada K, Zarnack K et al. Polypyrimidine tract-binding proteins are essential for B cell development. Elife 2020 Feb 21;9.	32081131	Polypyrimidine tract-binding proteins are essential for B cell development.	none
SBDM108	Mus musculus	iCLIP	Dazl	testis	leptotene-enriched postnatal testes, wild type, maile, batch1	GEO	GSE139005	GSM4126036	mm10_Dazl_iCLIP_SRR10298311.bed	SRR10298311	mm10	NA	Gura MA, et al., PLoS Genet 2020	Gura MA, Mikedis MM, Seymour KA, de Rooij DG et al. Dynamic and regulated TAF gene expression during mouse embryonic germ cell development. PLoS Genet 2020 Jan;16(1):e1008515.	31914128	Dynamic and regulated TAF gene expression during mouse embryonic germ cell development.	none
SBDM109	Mus musculus	iCLIP	Dazl	testis	leptotene-enriched postnatal testes, wild type, maile, batch2, rep1	GEO	GSE139005	GSM4126037	mm10_Dazl_iCLIP_SRR10298312.bed	SRR10298312	mm10	NA	Gura MA, et al., PLoS Genet 2020	Gura MA, Mikedis MM, Seymour KA, de Rooij DG et al. Dynamic and regulated TAF gene expression during mouse embryonic germ cell development. PLoS Genet 2020 Jan;16(1):e1008515.	31914128	Dynamic and regulated TAF gene expression during mouse embryonic germ cell development.	none
SBDM110	Mus musculus	iCLIP	Dazl	testis	leptotene-enriched postnatal testes, wild type, maile, batch2, rep2	GEO	GSE139005	GSM4126038	mm10_Dazl_iCLIP_SRR10298313.bed	SRR10298313	mm10	NA	Gura MA, et al., PLoS Genet 2020	Gura MA, Mikedis MM, Seymour KA, de Rooij DG et al. Dynamic and regulated TAF gene expression during mouse embryonic germ cell development. PLoS Genet 2020 Jan;16(1):e1008515.	31914128	Dynamic and regulated TAF gene expression during mouse embryonic germ cell development.	none
SBDM111	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, anti-EGFP, rep2	GEO	GSE140721	GSM4182468	mm10_Srsf7_iCLIP_SRR10502429.bed	SRR10502429	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM112	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, anti-EGFP, rep3	GEO	GSE140721	GSM4182469	mm10_Srsf7_iCLIP_SRR10502430.bed	SRR10502430	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM113	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, anti-EGFP, rep4	GEO	GSE140721	GSM4182470	mm10_Srsf7_iCLIP_SRR10502431.bed	SRR10502431	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM114	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, anti-SRSF7, rep3	GEO	GSE140721	GSM4182484	mm10_Srsf7_iCLIP_SRR10502445.bed	SRR10502445	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM115	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, anti-SRSF7, rep4	GEO	GSE140721	GSM4182485	mm10_Srsf7_iCLIP_SRR10502446.bed	SRR10502446	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM116	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, endogenous, anti-SRSF7, rep4	GEO	GSE140721	GSM4182486	mm10_Srsf7_iCLIP_SRR10502447.bed	SRR10502447	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM117	Mus musculus	iCLIP	Srsf7	P19	SRSF7-GFP OE, endogenous, anti-SRSF7, rep5	GEO	GSE140721	GSM4182487	mm10_Srsf7_iCLIP_SRR10502448.bed	SRR10502448	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM118	Mus musculus	iCLIP	Srsf7	P19	WT, endogenous, anti-SRSF7, rep1	GEO	GSE140721	GSM4182488	mm10_Srsf7_iCLIP_SRR10502449.bed	SRR10502449	mm10	NA	Königs V, et al., Nat Struct Mol Biol. 2020	Königs V, de Oliveira Freitas Machado C, Arnold B, Blümel N et al. SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly. Nat Struct Mol Biol 2020 Mar;27(3):260-273.	32123389	SRSF7 maintains its homeostasis through the expression of Split-ORFs and nuclear body assembly	none
SBDM119	Mus musculus	eCLIP	Ago2	neuron	induced neurons, Day 10, Mirg(fl/+), HA-Ago2, rep1	GEO	GSE140838	GSM4188573	mm10_Ago2_eCLIP_SRR10513943.bed	SRR10513943	mm10	NA	Whipple AJ, et al., Mol Cell. 2020	Whipple AJ, Breton-Provencher V, Jacobs HN, Chitta UK et al. Imprinted Maternally Expressed microRNAs Antagonize Paternally Driven Gene Programs in Neurons. Mol Cell 2020 Apr 2;78(1):85-95.e8.	32032531	Imprinted Maternally Expressed microRNAs Antagonize Paternally Driven Gene Programs in Neurons.	none
SBDM120	Mus musculus	eCLIP	Ago2	neuron	induced neurons, Day 10, Mirg(fl/+), HA-Ago2, rep2	GEO	GSE140838	GSM4188574	mm10_Ago2_eCLIP_SRR10513944.bed	SRR10513944	mm10	NA	Whipple AJ, et al., Mol Cell. 2020	Whipple AJ, Breton-Provencher V, Jacobs HN, Chitta UK et al. Imprinted Maternally Expressed microRNAs Antagonize Paternally Driven Gene Programs in Neurons. Mol Cell 2020 Apr 2;78(1):85-95.e8.	32032531	Imprinted Maternally Expressed microRNAs Antagonize Paternally Driven Gene Programs in Neurons.	none
SBDM121	Mus musculus	eCLIP	Tardbp	HC11	mammary epithelial, wild type	GEO	GSE141307	GSM4200517	mm10_Tardbp_eCLIP_SRR10574537.bed	SRR10574537	mm10	NA	Nguyen TM, et al., Nucleic Acids Res 2020	Nguyen TM, Kabotyanski EB, Reineke LC, Shao J et al. The SINEB1 element in the long non-coding RNA Malat1 is necessary for TDP-43 proteostasis. Nucleic Acids Res 2020 Mar 18;48(5):2621-2642.	31863590	The SINEB1 element in the long non-coding RNA Malat1 is necessary for TDP-43 proteostasis.	none
