C1_H1	C1_H2	C1_H3	C1_N1	C1_N2	C1_N3	C2_H1	C2_H2	C2_H3	C2_N1	C2_N2	C2_N3	C3_H1	C3_H2	C3_H3	C3_N1	C3_N2	C3_N3
SUMO1P3	2.54038817616892	1.90620325739223	2.26410628473664	2.52799781829897	2.22681188767558	2.76300362084026	1.97384577991363	2.23565319670488	2.27336589607363	2.30243932923577	2.9112624536816	2.72906882689026	2.62623674525825	2.73207934692166	2.28537309106021	2.58132711997459	2.59098779271087	2.46102454908914
LOC101928372	2.14751559362277	2.13932329681729	2.36411491394421	2.90070980325625	2.97457048245428	2.43142949809329	2.31299657014981	2.28208651287397	2.54489593689967	2.31259220403576	1.99000946211442	2.59321575525593	2.21986297844726	2.90624436672381	2.86468256142712	2.59021648286986	2.3535829024534	2.52707102107899
MIR4654	4.58746236375739	5.03690500686792	5.11700075044116	4.31262290537081	4.29634929406583	4.18780156402826	5.1805261645818	4.33235544934639	4.86808670031247	4.4816156301348	4.74500405667594	4.9523968541761	4.77148216931697	4.87652320317224	4.63857021154167	4.66118064117733	4.87043149237918	4.37165923817702
FMO9P	2.22555620463703	1.98625432883786	1.91559519783624	2.14421546980265	2.86143440264956	1.88069820108242	2.1865375721798	1.66924082288187	2.04640284969538	2.30201264243263	1.68491522644992	1.97389487609039	2.52328177164293	1.64384348408642	1.74593783704717	2.62557785794709	2.48598193845986	2.2780882871583
MIR557	3.86071121065366	4.16092357724291	3.49079175068397	3.87890744222535	3.63125530497988	4.37214372569159	4.09915402686835	4.04816048800784	4.2245332114484	3.77239837706058	3.81284783745183	4.25981842269181	4.53004925337878	3.58764997706446	3.85310754260757	3.72295889264479	4.25710722647252	4.39254081397342
LINC00626	1.25856223357838	1.91921157596461	1.37653017064969	1.87909673942256	2.05123648552843	1.77547051429325	1.5157065833278	2.08227544373052	1.66054436362876	1.63547348004621	1.31210756762134	1.64802538722055	1.49860412154018	1.17627865351043	1.76094056465264	1.51919186346782	1.32746113146641	1.35764760943045
MIR3120	3.30748827229504	3.61590318503282	3.51136175991072	3.41676831935862	3.04644427895725	2.74043391033011	3.50365174249267	2.97071749174287	3.51110465407214	3.21630481890205	2.661400642994	3.03802482813283	3.27429175356941	3.28080012126612	2.7795861560022	3.36459250595639	2.86492875451242	3.18407455305348
LOC101928751	1.90897181887731	1.46514240146375	1.49162674579812	1.44038112619972	1.82618804631783	1.32793806755285	1.39710678309202	1.60907904102381	1.9896180672051	1.04507927684585	1.76094815177135	1.56568652145749	1.95956799590123	1.71864650690936	1.16538891593838	1.57845588501673	1.46895272747075	1.93937691530395
LOC102724661	1.48267977029903	1.2671454982185	1.85314588070357	1.10218963767864	1.32266871448701	1.29839340791588	1.28715290652754	1.52356670966028	1.4804249897112	1.57352186410118	1.69486547729463	1.66680294826664	1.54101560090225	1.588546640787	1.5364485609093	1.68835802482146	1.43758275995172	0.931136368230528
LOC101928778	1.90887835112188	1.43149394424324	2.56289646375477	2.83545528561852	2.46046573886793	1.83516982220011	1.89369702651136	2.11180468137182	2.00049965192161	2.75482211702716	2.14520344724941	2.40220080458702	2.06224555509412	2.23078460296687	1.83156171304748	2.41600201039381	2.07647155850121	2.49685848599449
LOC284648	3.89017184901576	3.50200822825874	3.42254329753926	3.64340625256739	3.38115806661215	3.04541364737955	3.80333642996949	3.48942731930495	3.26517591269151	3.84424878173432	2.90259193781245	3.26016450413406	3.50823894153304	4.08215264546233	4.76657286516852	3.52006148453821	3.93322027648	3.42998167716954
LINC01031	1.07896050491363	1.07929630016919	1.9026664245145	1.67671017945178	1.85279095226628	1.39585708341073	1.16312248135786	1.44816181831539	1.07715913690223	1.14505307863981	1.04247093773125	1.34742287547973	1.86343662744534	1.37761053699464	1.16766392212685	1.06737608523024	1.527289476763	1.5813971567113
LOC101929224	6.05796217012677	5.58782008935652	5.74367823212718	5.20782251892844	5.42993858679269	5.19189765236179	5.83766598006929	5.70713672211632	5.78456147994055	5.64787428304672	5.30748067221502	4.97271891575002	5.4270485142424	5.35903208222738	5.38485939863111	5.36028272791071	4.86019971170971	4.75709098786303
MIR5191	4.06803026322021	4.8695552643362	5.07443131036349	4.65173666618139	4.81256224638203	4.34225881239733	4.87867253424978	4.7868072370636	4.49639145962987	4.3767233488062	4.45836607445582	4.76621144716665	4.93037136087222	4.79986352228154	4.56590888751965	4.69874410155717	4.89037905468236	4.4565555796373
MIR1231	3.90146839274359	4.28277808549026	4.16010452173092	3.54649354287014	3.47315708416154	3.98661016189417	3.78037654002524	4.1525127574315	4.55421974294743	3.22101882763568	3.04202575977	3.83338627149787	4.19055014286926	4.1222921123113	3.84112870175897	3.50914634058491	3.87297272357406	4.57511646430906
MIR6740	1.92470428605556	1.29528633083614	1.51223303386371	1.31289317791069	1.5662791925179	1.76228691810343	1.4091076567362	1.72259485209371	1.43200942217005	1.45232588788261	1.23634469208425	2.32044079694922	1.55726251922898	1.26907549999923	1.35127262806067	1.55155832609068	1.59235206740129	1.74708851198067
PTPRVP	2.82346650373708	2.79369784896557	2.67196143718392	2.44153979160413	2.81995569185736	1.94832997207058	2.70907858079509	2.4825007678077	2.54819131777541	2.43801448127119	1.73564393885662	2.8764986931445	2.93327361213057	2.57969522672793	2.98136173941343	2.38284902636952	1.85248860337052	2.6808368645709
PCAT6	5.86674663765395	5.63484711107708	5.76778273455925	5.0385631777116	4.88353283325328	5.05006510105656	6.58074305630951	6.22995401288523	6.45593746465923	6.13132658732052	5.62912945958933	5.73624417122189	6.40132569587775	6.59905973296752	6.30260787607849	5.6562846339671	5.24997752790558	5.59572851907589
LOC148709	3.33125856180483	4.09476557529687	4.00221718995934	3.5649558823867	3.68507813986457	3.39298954357079	4.10953524631645	4.06459701234501	3.82657429931935	3.04087104097367	3.66229178082909	3.84908752058606	3.74375283622257	3.92068972865286	3.51803028246695	3.57366760436802	3.65336183246487	3.42140341600518
SNORA77	2.49869512362926	3.30651082243698	3.55532286077759	3.18223177825289	2.81617158968235	3.26669247222763	3.14676242768653	3.48980024104211	3.8694531899511	2.35956332710418	2.95246067719502	2.57132417165736	3.13535527408507	2.66369026498991	2.90863805474894	1.98057668941146	2.99758791421696	2.81153105877615
LINC00260	4.24995861841738	2.98696896537159	4.15540616785235	3.18377539066858	3.38145669959246	3.40314358872801	4.85040183077469	4.30261253259041	4.32952877332655	2.47544028112203	3.21576057217989	3.0255185589909	4.97410144993938	4.18748659713234	4.27482824704857	2.77468080647589	2.83478726232514	3.14127111949389
LOC284581	2.53781375372599	2.83131169468143	3.07691393749027	3.26845742524389	3.11656846145287	3.42474939764678	3.26061197839712	3.41947026630904	2.4792845509179	3.99371302423434	3.52654895675557	4.23993159660851	1.59716333841969	2.52270930642282	2.92160966565848	2.74601426687017	2.23066530349374	3.21262526212845
LOC103021295	4.95283013385906	5.64860957624896	5.3377307827686	5.47073266493904	5.69928417939786	5.96294356656245	5.73899067986231	5.69154843559475	5.63581539962054	6.0765667740271	6.00296873954077	5.79563513212414	4.20723900559735	3.48679234155453	5.03522760046856	5.59098693471399	6.17942063053674	5.73241024953727
MIR6769B	3.30491407045766	3.56401200561434	3.58880588033134	3.12854511825087	3.35023961943901	3.24433294144012	3.44625316919704	3.81859344196175	2.91789415475321	3.26595327272161	3.111611211299	3.224559211783	4.04310899474657	3.94833722676846	3.54520811690082	3.04647244032357	2.84676621857975	3.62350824269505
LINC00467	3.90831077310885	2.84960353747341	3.86308576476312	3.62442318552782	3.8705350407652	3.71859973416067	3.0830660161343	3.9920652326263	2.99824344970373	3.30502916622799	3.319526990012	3.1640613405225	2.45199518362966	2.83881921724674	2.95263292093455	2.55596559108614	3.39990558872575	2.67961712587267
LOC105748977	2.00607324432367	2.81762741820198	2.71039628635808	2.16699037751008	2.92088939555596	2.17527557187151	2.20405401001008	2.09558710912748	2.033595303883	2.10749059452245	2.33240545135497	2.17466459299308	1.78474428047362	1.49782849428949	2.04447721381222	1.74179535987976	1.81420153098209	1.76779705489623
SNORA16B	1.56016066352708	1.94259851842786	1.83094126811016	2.07911974149397	1.54916874556555	1.69998801984142	2.06401076578517	2.1525608182973	1.78179797560707	2.15102181338794	1.41437965114516	1.56808778299236	2.20310406393984	2.20927836975689	2.60122020587724	1.97578545267752	1.32490383005877	1.85004314281594
LINC01352	1.32854616166679	1.38935496042743	1.39392551200005	1.68021448940917	2.00577515684378	1.43211399041076	1.62386624073347	1.47516177929981	1.05293381575623	2.02924357404931	1.64739048026591	1.67499968722538	2.16265301038686	1.93661465559385	1.0491624825522	1.98560370671837	1.34616498253361	1.95420045390574
LOC101927164	2.43347684463247	3.02053080456985	2.20140304152017	2.56865060821841	2.8883475862559	2.55110406210765	2.16162551650944	2.72612281727638	2.57615210444291	2.49719604040286	1.79346718502773	2.51890576880471	2.31367597041544	1.92395699596369	1.65603606135032	1.95613609588931	2.52361685472156	2.90520199311074
LOC101927478	1.55833208191512	2.04126664291589	1.23866065957562	1.6787144737584	1.77498288236225	1.41316072033464	2.02278066473441	0.966660366906341	1.43116151633471	1.78080677537418	1.28962356998145	1.51507418060884	1.22789529160514	1.68603220860817	1.17355526391293	1.98319086237127	1.48093120429102	1.19539561374214
LOC101927604	2.3796930536733	2.94514785055202	1.87404649319229	2.07921785244951	2.81173418932087	2.34279930814611	3.02693026168777	2.36719001283747	2.66289542808666	2.22651878922145	1.79644966828799	2.67760822636033	2.59744610151886	2.03978899665377	2.35059704836727	2.21808461741994	2.26535146528074	1.94459166430066
DISC1-IT1	1.87977137719455	1.61037777846671	2.82835636800841	2.23646998934254	2.46353318032567	1.76834076955909	2.21436354851991	2.34790510586977	1.90797246016153	2.50601090889939	2.07381335882841	1.90431265715884	1.98824397339842	1.92449298177583	2.16501695914191	2.12642294723118	2.10510924693405	1.99159612595942
LOC100130331	3.64118176571397	3.5859230603999	4.0854508467032	3.48315268014483	3.63010524699201	3.32991626561212	3.96943553048765	3.96109052657589	4.11971555802918	3.09345796214969	3.42668904680244	3.0223857573121	4.11322737304171	3.68085864977322	3.80201927900717	3.75785885292582	3.98560687537783	3.43352297735701
MIR4677	1.13143409853335	0.916079020646752	0.870167258187481	0.463257327229869	0.920156474152597	1.09629219118366	1.38572689725937	1.03476309880748	1.46999106825029	0.896404070700684	1.50756361949268	1.08320396415314	1.10981873602463	1.1499362060754	1.1554806865135	1.23626024136574	1.3304998998827	0.985203090720232
LOC339529	1.52965171046163	1.70254733861999	1.53487226778523	1.57212225185155	1.6555524849547	1.70700313465074	1.36892806563369	1.31357890192413	1.371363844317	1.78678662123277	1.81875260267561	1.78650546498914	1.67597874732741	2.12119038622933	1.58272104856466	1.55606985584806	1.77235069378717	1.86673710798014
OR2M1P	1.97629374094112	2.41657873263618	1.95060533043552	1.62992784364558	2.21238455053987	2.10294654152065	2.23645028396284	2.10126470377172	2.18140812483481	2.01580849077932	1.65642520243616	2.26705671340916	1.63394463845949	2.43222053445967	3.04729219830665	1.60568114670812	1.68761500216022	2.07355561512889
LOC101928226	1.35406340087811	1.54099865739054	1.23867018975055	1.63802970022307	1.57700361680606	1.9820961168484	1.72977613227981	1.42126737192399	1.70993587942636	2.0101004776906	1.39730868828684	1.15796772473742	1.71868637055226	1.80263689862422	1.99147664717293	1.1021665625448	1.23016343267498	1.41786351570353
MIR3124	1.78253174440128	2.04600020033512	1.45157127816601	1.89417427850626	1.95039564920024	1.69427829507424	2.16136797769173	1.62194389328686	1.71522934748666	2.16777823035107	1.36531384980506	2.07369744465833	1.99412479835428	2.72107081204748	1.79472765740817	1.7810381884891	1.83587941855511	2.05664768605682
WASH7P	6.52495920726868	6.70676150207514	6.29753577510664	6.64480740160488	6.53093879268779	6.62687611162789	6.39187995700907	6.68569889320208	6.77514293658492	6.44842893802729	6.2635980637529	6.24846445722369	6.06572171561758	6.34375189099344	6.26653253425105	5.63777081677061	6.27214426386415	6.07504725519991
LOC729737	6.07357228883147	5.54281559322304	5.73168405502284	5.91184382971714	5.3964575781748	5.55608486428691	5.71541777345106	5.8338200726987	5.55842432994742	5.53397463775579	5.5649609033933	5.31274102827978	4.93217645023234	4.81411305803543	5.13791058129806	5.3171710184164	5.23028596236081	4.57140720099846
MIR6859-3	5.26446845039015	5.37189315007305	4.90086565667493	5.5537312974229	5.34518642167392	5.22795154589773	5.46796702829103	5.44483047599668	5.37998231958915	5.41450461230563	5.20208778143408	5.39375944770548	5.2363181617912	5.3900195242376	5.18134221150246	4.88120624358327	5.12062226746351	5.17972673762933
FAM138D	1.43126687082333	2.12295136235032	1.44227227093439	1.8819854119219	2.31457253677174	1.7643780272639	1.77197770760968	2.43117886795433	1.17481401047724	2.19417728470124	1.66714288278574	1.89733972090405	1.13884314757288	2.67505941453795	2.28566215307776	1.18931945944856	1.81451224991465	1.56191497862618
LINC00115	4.07895576473742	4.62930211526803	4.03943580289736	4.20376319678598	4.61396704146128	3.94820196104076	4.48470343463975	4.00166598613616	4.52948227720879	4.37906961802904	4.21570037817659	4.05866164095695	4.57191002842016	5.07778513169015	4.26973845414267	3.91397954870634	4.26331643043937	4.42469986282681
FAM41C	6.52569892186601	5.80192905367761	6.84224252871188	6.04173476843698	5.69046090760617	5.36583924501806	5.32595222217374	5.37066966430823	5.16512867326294	3.13445419678177	4.61816461282214	3.50374586301295	6.43005230077324	6.66022462000233	6.21930394362901	3.77963581000884	3.9632786153954	3.13112062728767
LOC100130417	4.17866546617846	4.09228045693851	3.84828509601988	3.93704938606059	3.11165105519296	4.19965829727723	4.07769109438257	3.20370623407101	4.19072749664862	3.96749292578291	3.10203692189579	3.86005291175161	3.95636806417192	3.95302605406425	4.23149047081248	3.59153490852032	3.27834921631222	3.13613773388526
MIR6726	1.93855268697446	2.17103091191232	2.20600153906406	1.67986218714146	2.10653277564287	1.94591621940926	2.45935868860373	1.88356543015092	2.42485288510016	2.37178227749774	2.05302856336558	2.03109016694853	2.16042528501073	2.13357304817451	1.9428761885699	2.0883013418159	1.74970949074214	2.11575443574005
LINC00982	1.70777510758419	2.02950806357905	2.31651430296571	1.94676699967266	1.89877023897183	2.23894637326352	1.9444772592208	2.2623915937736	2.63483258734385	2.45287761150315	1.81944059979063	1.35828879932154	2.20187278346447	2.46261626435312	2.15742042698575	2.28857336485707	1.57813114036174	2.01842184806291
MIR551A	1.98294970813542	2.20570186425962	2.84525419241239	2.36746798981947	2.24380176534173	1.92028365694429	2.11956159025609	2.37612342861382	2.51979166310378	2.42362453934032	2.23895058944755	2.20856255973886	2.55660559533157	2.5170654175736	1.87391139188365	3.09824013416335	2.23066420546525	2.49115738297167
TP73-AS1	3.54320306732028	2.61447509412888	3.22769839220415	3.38249121585195	3.28010853782777	3.77680049291455	2.89258784014148	2.93723541982082	3.4691619651873	3.01848946941985	3.02944413194522	3.33197712106918	3.07773841060957	3.16883420290083	3.11197939022667	3.4910961072939	3.36295621377227	3.03195712583086
LOC102724450	3.56902963588543	3.63201102210293	3.69007011302294	3.4879174071657	3.94644109731184	3.4077336709397	3.90202541152202	4.02800458272653	3.52445349008545	3.35291109890263	3.71913797557558	3.709988276145	4.33784074955923	3.54033659013679	3.46017473796697	3.61753610524099	3.63224125074571	4.34187814900579
MIR6728	4.30737006883815	4.9909547228342	4.21960258101145	4.00052962948818	4.28900606602341	4.04594936520736	4.31547841629939	3.75849729692387	4.59901874296517	4.2070394311046	4.15562283709717	4.15801100148916	4.28531256796203	4.04239511056098	4.47171588006872	4.1506072759804	4.69339906166234	4.0257287112778
LOC100506022	2.90195530544334	2.69116904441062	2.5848161922294	2.79909494022418	3.17215811924617	3.5141336563297	2.28857243072623	2.7301774490588	2.74197681065081	2.63906028754781	3.14251151341192	2.65510085256233	1.84052313992616	1.9728828482101	2.62433996014354	2.04130562986778	2.47754823198949	2.85177838750916
TMEM51-AS1	2.12474813785091	2.31432021468079	1.76742700741493	1.8817362811702	2.73159362922035	1.36918127560844	1.85803158035138	1.62864612859934	1.91312917203942	1.62213179729547	2.00559062161534	1.45045367801591	1.38734884439878	1.44471495052347	1.31935872164501	1.10145517540881	2.28678180223111	2.13190321465425
FLJ37453	1.93595723265509	2.12063601847515	2.23655773480352	2.11274715126476	2.41463223269798	2.0271654091261	2.2187249195262	1.72035751418366	2.47088569157993	1.71515834238147	2.18140739201067	2.02979205987168	1.75348415455779	2.42100753604706	1.76955503878473	2.24293129701445	1.80018296734449	1.95597944775915
CROCCP3	5.66137163716545	5.87109385289287	5.78338947000673	6.46200321643454	5.99555799404808	6.04188750328555	5.88215927064391	5.48439061681834	6.09006773116061	5.78808339740528	5.82044894599066	5.76802219583188	6.38591926459278	6.26037960468312	6.1328637000963	6.13770022633439	6.12751255504499	5.99133296615628
