miRNA ID,Accession,SYMBOL,TargetID,Experiment,Literature,Tissue
hsa-mir-590-3p,MIMAT0004801,TMPO,7112,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ARL1,400,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TNFRSF10B,8795,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,TNFRSF10B,8795,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,TNFRSF10B,8795,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,COIL,8161,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,COIL,8161,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TRIM25,7706,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CEP89,84902,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RNF2,6045,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KIF18A,81930,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CAT,847,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PILRB,29990,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,KHDRBS1,10657,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TMEM39B,55116,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ZNF639,51193,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PIK3CA,5290,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,LRIF1,55791,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CLCC1,23155,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ACVR2A,92,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,FYTTD1,84248,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MRPS2,51116,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KIAA1191,57179,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,COPA,1314,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,COPA,1314,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RPL5,6125,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PTGFR,5737,Microarrays,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TRMT13,54482,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,RPAP2,79871,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HERPUD2,64224,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HERPUD2,64224,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CBX3,11335,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CBX3,11335,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CBX3,11335,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HNRNPA2B1,3181,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HNRNPA2B1,3181,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,HNRNPA2B1,3181,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,INHBA,3624,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FKBP9,11328,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,CLTA,1211,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,KIAA1549,57670,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,CALD1,800,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SRGN,5552,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CHST3,9469,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,VPS26A,9559,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CIT,11113,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,RNF11,26994,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,RNF11,26994,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RASSF8,11228,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,RASSF8,11228,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,WWP1,11059,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PKN1,5585,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,ATF1,466,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CDK2,1017,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ATG101,60673,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TUBA1B,10376,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KBTBD4,55709,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KBTBD4,55709,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,AMD1,262,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,NDUFAF4,29078,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,USP45,85015,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MORF4L2,9643,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,FAM199X,139231,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FAM199X,139231,PAR-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,ACVR1C,130399,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,SLC36A1,206358,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,LPGAT1,9926,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,RAP2C,57826,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PLA2G12A,81579,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ACSL3,2181,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CHPF,79586,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TTPAL,79183,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SDC4,6385,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,NCOA3,8202,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,NCOA3,8202,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,VAPB,9217,"Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PARD6B,84612,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PARD6B,84612,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,PARD6B,84612,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PARD6B,84612,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PLCG1,5335,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SRSF6,6431,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,SRSF6,6431,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ARFGEF2,10564,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ARFGEF2,10564,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ARFGEF2,10564,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ZNFX1,57169,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ZNFX1,57169,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZNFX1,57169,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TMEM189-UBE2V1,387522,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RAB22A,57403,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,RAB22A,57403,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,STAU1,6780,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PMEPA1,56937,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RNF114,55905,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FASTKD3,79072,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,USP22,23326,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,USP22,23326,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,USP9X,8239,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,USP9X,8239,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,USP9X,8239,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RRP36,88745,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,XPO5,57510,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SPDEF,25803,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CDKN1A,1026,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SOX4,6659,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SOX4,6659,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SOX4,6659,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RREB1,6239,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RREB1,6239,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SSR1,6745,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RIOK1,83732,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,RPP40,10799,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,NUP153,9972,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,NUP153,9972,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,EEF1E1,9521,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,LRRFIP1,9208,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,AHNAK,79026,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AHNAK,79026,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,AHNAK,79026,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-5p,MIMAT0003330,AHNAK,79026,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CNOT1,23019,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,CNOT1,23019,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,BBS2,583,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,EFNB2,1948,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TM9SF2,9375,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,IRF1,3659,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,NDUFA1,4694,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,BMP4,652,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SOX9,6662,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,HS3ST3B1,9953,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GGA3,23163,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TTF1,7270,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CHCHD5,84269,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,INSIG2,51141,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PSD4,23550,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SLC25A23,79085,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,VASP,7408,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SYMPK,8189,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SYMPK,8189,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,GPCPD1,56261,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CENPB,1059,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,STK35,140901,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,STK35,140901,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,SNRPB,6628,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SNRPB,6628,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,MCM8,84515,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HNRNPR,10236,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HNRNPR,10236,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ERGIC3,51614,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CEP250,11190,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,PLAGL2,5326,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PLAGL2,5326,"HITS-CLIP, RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,KDM5C,8242,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,AMOT,154796,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ago-03,192669,PAR-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,MCF2L,23263,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PRMT1,3276,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TRAP1,10131,"HITS-CLIP, RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GLIS2,84662,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GLIS2,84662,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,NSRP1,84081,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,KTN1,3895,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SIX1,6495,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,DLGAP5,9787,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SGPP1,81537,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SGPP1,81537,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PLEKHG3,26030,HITS-CLIP,tarbase,Unspecified
hsa-mir-548ar-3p,MIMAT0022266,RHOT1,55288,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FAM78A,286336,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,MAP2K2,5605,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,HNRNPH2,3188,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ARMCX1,51309,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CANX,821,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,CANX,821,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,ZNF484,83744,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MASP1,5648,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RAP1B,5908,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,DYRK2,8445,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,YEATS4,8089,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,YEATS4,8089,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,EMC1,23065,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,EMC1,23065,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,HP1BP3,50809,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,SIN3B,23309,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GFER,2671,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CHTF18,63922,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MACF1,23499,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RNF6,6049,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AKAP9,10142,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,PTPN12,5782,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,PTPN12,5782,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CASD1,64921,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,LRFN1,57622,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PAICS,10606,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,KDR,3791,"ELISA, Western Blot",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,YWHAH,7533,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CDC42EP1,11135,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,TST,7263,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CPA4,51200,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,CPA4,51200,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,DOCK4,9732,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ATP6V1F,9296,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PODXL,5420,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FOXP2,93986,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,FOXP2,93986,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,FLNC,2318,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,CALU,813,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SMO,6608,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,IRF5,3663,Microarrays,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,HOXD1,3231,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,GAD1,2571,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,HERC2,8924,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,HERC2,8924,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,HERC2,8924,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,SNRPN,6638,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,TWSG1,57045,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,EIF2AK4,440275,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TTBK2,146057,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,INO80,54617,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ARPP19,10776,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MBD4,8930,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,COPB1,1315,PAR-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,PSMA1,5682,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,PALLD,23022,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SPCS3,60559,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,DCTD,1635,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,DCTD,1635,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,RPAIN,84268,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,KIF1C,10749,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,MPDU1,9526,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-5p,MIMAT0003258,PHF20L1,51105,PAR-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PHF20L1,51105,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,ILF3,3609,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ILF3,3609,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,AP1M2,10053,Microarrays,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,MTUS1,57509,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,BCL2L2,599,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,BCL2L2,599,HITS-CLIP,tarbase,Unspecified
hsa-mir-654-3p,MIMAT0004814,HEATR5A,25938,HITS-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,FOXA1,3169,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,MIS18BP1,55320,PAR-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,MIS18BP1,55320,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,DAD1,1603,PAR-CLIP,tarbase,Unspecified
hsa-mir-590-3p,MIMAT0004801,REEP5,7905,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,ITFG1,81533,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-24-2-5p,MIMAT0004497,SEC14L1,6397,HITS-CLIP,tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,SEC14L1,6397,"RIP-Seq, RNA-Seq",tarbase,Unspecified
hsa-mir-503-5p,MIMAT0002874,TTI2,80185,HITS-CLIP,tarbase,Unspecified
hsa-mir-24-3p,MIMAT0000080,PHF10,55274,HITS-CLIP,tarbase,Unspecified
