Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of cellular response to heat (GO:1900034)	12/79	0.030855171852962035	0.24016416485900643	0	0	1.967670671911202	6.844445814750772	GSK3B;NUP205;BAG4;NUP133;NUP210;HSBP1;PTGES3;BAG1;EP300;NUP153;NUP58;HSPA1A
double-strand break repair via homologous recombination (GO:0000724)	14/97	0.03093556022320873	0.24037038082841625	0	0	1.8536942952533024	6.44316135212042	PARP1;NUCKS1;SMC5;YY1;MORF4L1;MMS22L;RAD51C;RAD51;ERCC4;RAD21;REV3L;MCM4;MCM6;FAN1
chromosome condensation (GO:0030261)	8/45	0.03147619019846213	0.24078402139961727	0	0	2.373576457610071	8.209070873125782	RB1;CCNB1;SET;AKAP8L;NUSAP1;CDK1;PHF13;SMC2
regulation of protein secretion (GO:0050708)	17/125	0.03152702794670274	0.24078402139961727	0	0	1.7306265227206687	5.982620255522149	TMED10;TGFB1;HMGCR;CD2AP;PER2;IL6;GOLPH3;RAP1A;CCL5;DPH3;ADAM9;IL12A;STXBP5;EZR;DNM1L;ARF6;EXOC1
anterograde synaptic vesicle transport (GO:0048490)	4/15	0.03158784978867085	0.24078402139961727	0	0	3.9880239520958085	13.778553892033205	BLOC1S1;AP3D1;AP3B1;AP3S1
negative regulation of protein processing (GO:0010955)	4/15	0.03158784978867085	0.24078402139961727	0	0	3.9880239520958085	13.778553892033205	TMEM59;GAS1;THBS1;MAGEA3
negative regulation of ubiquitin-protein transferase activity (GO:0051444)	4/15	0.03158784978867085	0.24078402139961727	0	0	3.9880239520958085	13.778553892033205	RPL5;USP44;FBXO5;SMAD7
neurotrophin TRK receptor signaling pathway (GO:0048011)	4/15	0.03158784978867085	0.24078402139961727	0	0	3.9880239520958085	13.778553892033205	SORT1;CASP3;DDIT4;FRS2
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	4/15	0.03158784978867085	0.24078402139961727	0	0	3.9880239520958085	13.778553892033205	SIX4;SIX1;SOX9;VEGFA
synaptic vesicle transport along microtubule (GO:0099517)	4/15	0.03158784978867085	0.24078402139961727	0	0	3.9880239520958085	13.778553892033205	BLOC1S1;AP3D1;AP3B1;AP3S1
centromere complex assembly (GO:0034508)	7/37	0.03163664496416496	0.24078402139961727	0	0	2.5609278144371124	8.844008450248756	CENPE;MIS18BP1;CENPI;RSF1;OIP5;RBBP7;CENPQ
positive regulation of signaling receptor activity (GO:2000273)	7/37	0.03163664496416496	0.24078402139961727	0	0	2.5609278144371124	8.844008450248756	IL10;EDN1;FBXW7;NCOA3;ADRB2;HIF1A;TAF1
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	7/37	0.03163664496416496	0.24078402139961727	0	0	2.5609278144371124	8.844008450248756	LATS1;DDX5;CBFB;EP300;RNF6;KLK2;CALR
regulation of protein autophosphorylation (GO:0031952)	7/37	0.03163664496416496	0.24078402139961727	0	0	2.5609278144371124	8.844008450248756	MOB1B;RAP2C;EPHA7;PPP2R5E;PPP2R5A;CALM2;VEGFA
tumor necrosis factor-mediated signaling pathway (GO:0033209)	16/116	0.03229068990063062	0.24265191010262793	0	0	1.758841978287093	6.038062877335556	TNFSF14;CHUK;TNFRSF11B;TNFRSF11A;FOXO3;PSMA5;PSMB6;BAG4;PSMA4;PSMB5;PSMD5;PSME3;PSMC1;PSMC2;PSME2;LIMS1
negative regulation of B cell activation (GO:0050869)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	IL10;LYN;BANK1;TNFAIP3;SAMSN1
negative regulation of lymphocyte activation (GO:0051250)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	BANK1;TNFAIP3;SOX11;SAMSN1;PAG1
osteoclast differentiation (GO:0030316)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	FARP2;GLO1;SNX10;TNFRSF11A;MAPK14
positive regulation of amyloid precursor protein catabolic process (GO:1902993)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	LYN;ROCK2;SP1;CASP3;RANBP9
positive regulation of DNA-templated transcription, initiation (GO:2000144)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	SETX;JUN;MED14;MED13;SUB1
positive regulation of translational initiation (GO:0045948)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	KHDRBS1;LARP1;CCL5;HABP4;UHMK1
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	5/22	0.03231731717510336	0.24265191010262793	0	0	3.2264829239065307	11.07378000406655	BCL2L11;PMAIP1;TXNDC12;MAGEA3;HSPA1A
regulation of glycolytic process (GO:0006110)	11/71	0.03320141036383458	0.2465538791842434	0	0	2.0136901182601723	6.856942929359893	NUP205;PRKAA1;PRKAA2;NUP133;NUP210;EP300;NUP153;HIF1A;ZBTB7A;OGT;NUP58
regulation of peptidyl-serine phosphorylation (GO:0033135)	14/98	0.03341735033505228	0.2465538791842434	0	0	1.8315261044176707	6.224771218893948	TGFB1;STK4;SMAD7;VEGFA;LATS1;IL6;TBK1;DDIT4;TERF2IP;PRKD2;RAF1;FNIP1;FNIP2;PFN2
anoikis (GO:0043276)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	STK11;PIK3CA;MAP3K7
cellular response to leptin stimulus (GO:0044320)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	UGCG;EBI3;STAT3
cellular response to sterol depletion (GO:0071501)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	INSIG2;ERLIN1;ERLIN2
epithelial cell apoptotic process (GO:1904019)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	IL10;BMPR2;HIPK1
negative regulation of necroptotic process (GO:0060546)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	CASP8;PELI1;SLC25A4
negative regulation of systemic arterial blood pressure (GO:0003085)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	BMPR2;ADRB1;ADRB2
negative regulation of ubiquitin protein ligase activity (GO:1904667)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	RPL5;USP44;FBXO5
peroxisome fission (GO:0016559)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	PEX11A;PEX11B;DNM1L
positive regulation of smooth muscle cell apoptotic process (GO:0034393)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	PDCD4;E2F3;IL12A
regulation of glucan biosynthetic process (GO:0010962)	3/9	0.033500370131312	0.2465538791842434	0	0	5.481747456612807	18.617104087545812	PPP1R3B;PPP1R3E;PPP1R3D
glycerophospholipid metabolic process (GO:0006650)	12/80	0.033639919422819575	0.24717304880687857	0	0	1.9386281588447654	6.575907825373428	ABHD3;ACP6;PIGA;PIGP;GDE1;PNPLA3;FAR1;PIGM;SERINC1;GPCPD1;PLA2G7;CRLS1
regulation of cyclin-dependent protein kinase activity (GO:1904029)	9/54	0.03400890325897747	0.24947320482736762	0	0	2.195915915915916	7.4246836106143	CDKN1A;CCNB1;CCNT2;CDKN1B;CCND2;CCNI;CCND1;CAMK2N1;CCNG1
