Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of Notch signaling pathway (GO:0008593)	5/83	0.03132824904690078	0.5420621855185789	0	0	2.990277266593056	10.356033077778275	JAG2;MAML1;STAT3;DTX1;RBPJ
regulation of histone acetylation (GO:0035065)	3/33	0.03207228735696603	0.5420621855185789	0	0	4.654047619047619	16.008820539315007	SETD5;MYOCD;KMT2A
positive regulation of ATP metabolic process (GO:1903580)	3/33	0.03207228735696603	0.5420621855185789	0	0	4.654047619047619	16.008820539315007	P2RX7;ENTPD5;ZBTB20
ribosomal large subunit biogenesis (GO:0042273)	4/57	0.032358291773605545	0.5420621855185789	0	0	3.516728959337146	12.065492552634895	TRAF7;RSL1D1;NPM1;RPL23A
membrane organization (GO:0061024)	10/242	0.03377331310793346	0.5420621855185789	0	0	2.018973866577607	6.840453742994979	VAMP8;SH3GLB1;HIP1;TFRC;TMEM43;SNAP23;TOR1AIP2;AP2B1;GAPVD1;DNM2
receptor metabolic process (GO:0043112)	4/58	0.034195519459994196	0.5420621855185789	0	0	3.451427561212764	11.65084821657678	SH3GLB1;TFRC;LMTK2;DNM2
regulation of cell cycle G2/M phase transition (GO:1902749)	5/85	0.0342222583394623	0.5420621855185789	0	0	2.9152212918660285	9.838519170662257	NPM1;CENPJ;MAPRE1;TUBB4A;CLASP1
response to lipid (GO:0033993)	6/114	0.0342271084146418	0.5420621855185789	0	0	2.5937916333599786	8.753365386981109	STAT3;HMGB2;ASCL1;AQP3;FOXO1;HNRNPA0
regulation of histone methylation (GO:0031060)	2/14	0.034332878548646625	0.5420621855185789	0	0	7.745447347585115	26.1149516900718	NSD1;JARID2
growth hormone receptor signaling pathway via JAK-STAT (GO:0060397)	2/14	0.034332878548646625	0.5420621855185789	0	0	7.745447347585115	26.1149516900718	STAT5A;STAT3
negative regulation of cell migration involved in sprouting angiogenesis (GO:0090051)	2/14	0.034332878548646625	0.5420621855185789	0	0	7.745447347585115	26.1149516900718	TBXA2R;MEOX2
cellular response to amino acid stimulus (GO:0071230)	3/34	0.03463999333404272	0.5420621855185789	0	0	4.5036866359447005	15.144755966460192	RRAGC;SESN2;CPEB3
regulation of keratinocyte differentiation (GO:0045616)	3/34	0.03463999333404272	0.5420621855185789	0	0	4.5036866359447005	15.144755966460192	FOXC1;AQP3;ZFP36L1
negative regulation of blood vessel endothelial cell migration (GO:0043537)	3/34	0.03463999333404272	0.5420621855185789	0	0	4.5036866359447005	15.144755966460192	TBXA2R;HMGB1;MEOX2
positive regulation of DNA binding (GO:0043388)	3/34	0.03463999333404272	0.5420621855185789	0	0	4.5036866359447005	15.144755966460192	FOXC1;HMGB2;HMGB1
protein phosphorylation (GO:0006468)	17/496	0.03574806009853131	0.5420621855185789	0	0	1.6694570996637084	5.561394446288277	CSNK2A1;CCNT1;MAML1;PRKCB;CSNK1A1;DCLK3;LMTK2;STK4;ACVR2A;UHMK1;SNRK;CDK6;SBK1;ABI2;SGK3;SIK2;SGK1
negative regulation of angiogenesis (GO:0016525)	5/87	0.03727677443761813	0.5420621855185789	0	0	2.8438265841988564	9.354439983990675	FOXC1;SEMA3E;PIK3CB;THBS2;KLF2
regulation of TORC1 signaling (GO:1903432)	3/35	0.03731079188324219	0.5420621855185789	0	0	4.362723214285714	14.346696046267802	RRAGC;SESN2;GPR137C
regulation of clathrin-dependent endocytosis (GO:2000369)	2/15	0.03907070395920199	0.5420621855185789	0	0	7.149278275169012	23.180693710241478	DGKD;PIK3CB
regulation of establishment of protein localization (GO:0070201)	2/15	0.03907070395920199	0.5420621855185789	0	0	7.149278275169012	23.180693710241478	CENPJ;GAPVD1
regulation of extracellular matrix disassembly (GO:0010715)	2/15	0.03907070395920199	0.5420621855185789	0	0	7.149278275169012	23.180693710241478	CST3;CLASP1
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	2/15	0.03907070395920199	0.5420621855185789	0	0	7.149278275169012	23.180693710241478	CPEB3;ZFP36L1
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	2/15	0.03907070395920199	0.5420621855185789	0	0	7.149278275169012	23.180693710241478	CPEB3;ZFP36L1
regulation of cellular response to stress (GO:0080135)	6/118	0.039477203317142766	0.5420621855185789	0	0	2.5006423432682428	8.08215583616425	RSL1D1;NPM1;ARMT1;OPRM1;CAMK2G;NUP37
positive regulation of interleukin-8 production (GO:0032757)	4/61	0.040064655457418726	0.5420621855185789	0	0	3.2692710296026464	10.518097343007746	CLEC7A;STAT3;HMGB1;LILRA2
positive regulation of bone mineralization (GO:0030501)	3/36	0.04008386719720833	0.5420621855185789	0	0	4.2303030303030305	13.607959850017284	P2RX7;ACVR2A;LTF
regulation of nucleic acid-templated transcription (GO:1903506)	15/430	0.041061723198321375	0.5420621855185789	0	0	1.6975549255846918	5.419747793287773	LIN54;ZNF682;FOXC1;PHF12;STAT3;HMGA1;FOXN2;DNM2;ZNF90;ATXN1;NSD1;MTF2;ZNF117;ZNF678;ZNF431
positive regulation of myeloid cell differentiation (GO:0045639)	3/37	0.042958293674050525	0.5420621855185789	0	0	4.105672268907563	12.922708360224432	STAT3;HMGB2;ACVR2A
3'-UTR-mediated mRNA destabilization (GO:0061158)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	CPEB3;ZFP36L1
apoptotic DNA fragmentation (GO:0006309)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	HMGB2;HMGB1
cellular response to corticosteroid stimulus (GO:0071384)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	HNRNPU;ZFP36L1
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	CD84;LILRA2
regulation of monocyte differentiation (GO:0045655)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	CDK6;ZFP36L1
T cell mediated immunity (GO:0002456)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	CD55;MICA
negative regulation of telomere maintenance (GO:0032205)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	RAD50;PARP1
nuclear transport (GO:0051169)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	NPM1;HMGA1
odontogenesis of dentin-containing tooth (GO:0042475)	2/16	0.044040011582839614	0.5420621855185789	0	0	6.638276213098066	20.72905772063389	FOXC1;ANKRD11
positive regulation of DNA metabolic process (GO:0051054)	4/63	0.0442759030869176	0.5420621855185789	0	0	3.158124671332066	9.844868457011136	OTUD4;RAD50;APLF;HMGB1
dephosphorylation (GO:0016311)	7/153	0.04433884356202771	0.5420621855185789	0	0	2.239479056902002	6.977979706510508	PTPRT;PTPRN2;PPM1L;EPHX2;PPP2R2A;PLPP3;PPEF1
regulation of cell differentiation (GO:0045595)	7/156	0.048333764415268064	0.5420621855185789	0	0	2.194050077439339	6.647148760351774	AR;CDK6;EDN3;PRKCB;SERPINF2;CLASP1;ZFP36L1
regulation of receptor-mediated endocytosis (GO:0048259)	3/39	0.04900699071315905	0.5420621855185789	0	0	3.87718253968254	11.692777339719484	HIP1;FLOT1;PIK3CB
phospholipid dephosphorylation (GO:0046839)	3/39	0.04900699071315905	0.5420621855185789	0	0	3.87718253968254	11.692777339719484	PIP4P2;EPHX2;PLPP3
regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	2/17	0.04922894062774697	0.5420621855185789	0	0	6.195407759303246	18.656067853333205	ABI2;WASF3
sulfation (GO:0051923)	2/17	0.04922894062774697	0.5420621855185789	0	0	6.195407759303246	18.656067853333205	SULT1B1;SULT1C4
negative regulation of phagocytosis (GO:0050765)	2/17	0.04922894062774697	0.5420621855185789	0	0	6.195407759303246	18.656067853333205	PIP4P2;HMGB1
positive regulation of cytokine production involved in inflammatory response (GO:1900017)	2/17	0.04922894062774697	0.5420621855185789	0	0	6.195407759303246	18.656067853333205	CLEC7A;STAT3
positive regulation of transcription of Notch receptor target (GO:0007221)	2/17	0.04922894062774697	0.5420621855185789	0	0	6.195407759303246	18.656067853333205	MAML1;RBPJ
negative regulation of cell differentiation (GO:0045596)	8/191	0.05073708960551405	0.5420621855185789	0	0	2.0429521364145105	6.090240702496455	MYOCD;CDK6;HNRNPU;DTX1;ASCL1;USF3;TSKU;FOXO1
negative regulation of Wnt signaling pathway (GO:0030178)	8/191	0.05073708960551405	0.5420621855185789	0	0	2.0429521364145105	6.090240702496455	LMBR1L;HMGXB4;CSNK1A1;STK4;TSKU;VGLL4;TRABD2A;NKD2
regulation of microtubule polymerization (GO:0031113)	3/40	0.05217892299769858	0.5420621855185789	0	0	3.772200772200772	11.13959798035266	MAPRE1;TUBB4A;CLASP1
ribosomal small subunit biogenesis (GO:0042274)	3/40	0.05217892299769858	0.5420621855185789	0	0	3.772200772200772	11.13959798035266	NPM1;WDR3;RRP36
cellular response to dsRNA (GO:0071359)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	NPM1;FLOT1
cellular response to glucocorticoid stimulus (GO:0071385)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	HNRNPU;ZFP36L1
regulation of mRNA polyadenylation (GO:1900363)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	CCNT1;CPEB3
DNA conformation change (GO:0071103)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	HMGB2;HMGB1
regulation of transcription by RNA polymerase I (GO:0006356)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	DHX33;UBTF
RNA destabilization (GO:0050779)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	CELF1;PUM1
interleukin-6-mediated signaling pathway (GO:0070102)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	STAT3;IL6R
mitochondrial fission (GO:0000266)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	MTFR1L;DNM2
positive regulation of cell cycle phase transition (GO:1901989)	2/18	0.054626026391049645	0.5420621855185789	0	0	5.807897862232779	16.884981067848866	PAGR1;NPM1
regulation of cell development (GO:0060284)	3/41	0.05544754254906615	0.5420621855185789	0	0	3.6727443609022554	10.622744200195433	HMGB2;ASCL1;FOXO1
regulation of protein dephosphorylation (GO:0035304)	3/41	0.05544754254906615	0.5420621855185789	0	0	3.6727443609022554	10.622744200195433	YWHAB;PPP1R8;SPPL3
T cell differentiation (GO:0030217)	3/41	0.05544754254906615	0.5420621855185789	0	0	3.6727443609022554	10.622744200195433	LMBR1L;JAG2;ZFP36L1
positive regulation of TOR signaling (GO:0032008)	3/41	0.05544754254906615	0.5420621855185789	0	0	3.6727443609022554	10.622744200195433	WDR59;RRAGC;GPR137C
regulation of protein phosphorylation (GO:0001932)	10/266	0.057304880531971115	0.5420621855185789	0	0	1.8274250907990315	5.225283538580573	NPM1;TFRC;SLCO3A1;NSD1;SESN2;FLOT1;PDGFA;PLPP3;STK4;ACVR2A
regulation of autophagy (GO:0010506)	9/231	0.05777767187635407	0.5420621855185789	0	0	1.895319232275754	5.403844883175644	TRIM8;SH3GLB1;RRAGC;STAT3;CAPN1;HMGB1;PIK3CB;ATP6V1E1;FOXO1
G2/M transition of mitotic cell cycle (GO:0000086)	6/130	0.05816998796281074	0.5420621855185789	0	0	2.2572522627059644	6.420496120515586	CENPJ;PPP2R2A;MAPRE1;TUBB4A;CLASP1;DNM2
skeletal system morphogenesis (GO:0048705)	3/42	0.05881147468303865	0.5420621855185789	0	0	3.5783882783882786	10.139070816193648	ANKRD11;HHIP;LTF
nucleic acid-templated transcription (GO:0097659)	3/42	0.05881147468303865	0.5420621855185789	0	0	3.5783882783882786	10.139070816193648	THRB;RRAGC;DTX1
cell cycle G2/M phase transition (GO:0044839)	6/131	0.05993058621563851	0.5420621855185789	0	0	2.2390791366906475	6.3020411210041525	CENPJ;PPP2R2A;MAPRE1;TUBB4A;CLASP1;DNM2
purine ribonucleoside bisphosphate metabolic process (GO:0034035)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	SULT1B1;SULT1C4
Rac protein signal transduction (GO:0016601)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	ABI2;RHOG
regulation of cell-cell adhesion mediated by cadherin (GO:2000047)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	SERPINF2;FLOT1
regulation of centriole replication (GO:0046599)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	NPM1;CENPJ
cellular response to interleukin-7 (GO:0098761)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	STAT5A;STAT3
regulation of histone H3-K4 methylation (GO:0051569)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	KMT2A;BCOR
regulation of leukocyte chemotaxis (GO:0002688)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	EDN3;IL6R
regulation of nervous system process (GO:0031644)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	NPTX1;NPTXR
epoxygenase P450 pathway (GO:0019373)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	EPHX2;CYP1A1
ethanol metabolic process (GO:0006067)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	SULT1B1;SULT1C4
histone H4-K16 acetylation (GO:0043984)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	KMT2A;JADE3
interleukin-7-mediated signaling pathway (GO:0038111)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	STAT5A;STAT3
long-term memory (GO:0007616)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	CPEB3;SGK1
peptidyl-lysine dimethylation (GO:0018027)	2/19	0.060220188846978856	0.5420621855185789	0	0	5.465977364817661	15.35801689167358	KMT2A;SETD7
cellular response to glucose starvation (GO:0042149)	3/43	0.06226927298497121	0.5420621855185789	0	0	3.48875	9.685771917963594	SH3GLB1;SESN2;SIK2
cellular response to chemical stress (GO:0062197)	5/101	0.06324558914969867	0.5420621855185789	0	0	2.427357456140351	6.7012782842643475	PARP1;SESN2;GPX8;EIF2S1;FOXO1
regulation of glycolytic process (GO:0006110)	4/71	0.06349400981021315	0.5420621855185789	0	0	2.7798952730381505	7.6636422849156824	P2RX7;ENTPD5;ZBTB20;NUP37
positive regulation of osteoblast differentiation (GO:0045669)	3/44	0.06581942474261337	0.5420621855185789	0	0	3.4034843205574914	9.260337215936298	IL6R;ACVR2A;LTF
generation of neurons (GO:0048699)	8/202	0.06593945820245947	0.5420621855185789	0	0	1.9260216122220841	5.23688792873321	EMX2;FZD2;CDK6;NLGN4X;OLIG3;HMGB2;DCX;ASCL1
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	STAT3;CD55
regulation of protein localization to cell periphery (GO:1904375)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	VAMP8;AR
granulocyte differentiation (GO:0030851)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	JAGN1;DEK
growth hormone receptor signaling pathway (GO:0060396)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	STAT5A;STAT3
insulin secretion (GO:0030073)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	PTPRN2;CAMK2G
microtubule nucleation (GO:0007020)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	CENPJ;CLASP1
negative regulation of dephosphorylation (GO:0035305)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	YWHAB;PPP1R8
organic cation transport (GO:0015695)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	SLC25A26;SLC44A1
positive regulation of hormone secretion (GO:0046887)	2/20	0.06600072158400871	0.5420621855185789	0	0	5.162048033782001	14.030909095581434	VAMP8;EDN3
cell junction organization (GO:0034330)	4/72	0.0661595837733236	0.5420621855185789	0	0	2.738874069914362	7.437920651400076	PKHD1;VMP1;NLGN4X;SEMA3E
microtubule bundle formation (GO:0001578)	3/45	0.06946035612728939	0.5420621855185789	0	0	3.322278911564626	8.860514882357219	ZNF207;DCX;CLASP1
aerobic respiration (GO:0009060)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	UQCRB;MTFR1L
beta-catenin destruction complex disassembly (GO:1904886)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	FZD2;CSNK1A1
regulation of cardiac muscle cell proliferation (GO:0060043)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	RBPJ;VGLL4
sensory perception of pain (GO:0019233)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	P2RX7;OPRM1
negative regulation of cell communication (GO:0010648)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	HHIP;OPRM1
positive regulation of immune system process (GO:0002684)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	PIK3CB;AQP3
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	2/21	0.0719572810505825	0.5420621855185789	0	0	4.890111263907989	12.86922099322577	SESN2;RBPJ
positive regulation of intracellular signal transduction (GO:1902533)	17/546	0.0735828734981971	0.5420621855185789	0	0	1.5077057744419715	3.9341214744665263	CD86;WDR59;HIP1;TFRC;PRKCB;RHOG;PDGFA;PIK3CB;HMGB1;PUM1;TRIM8;TRAF7;RRAGC;DHX33;CLEC7A;MYORG;LTF
chromosome organization (GO:0051276)	5/106	0.07447474341747605	0.5420621855185789	0	0	2.3065990809607277	5.990918780365478	MSH6;PARP1;SETD7;MTF2;HMGB2
protein dephosphorylation (GO:0006470)	6/139	0.07514718286960548	0.5420621855185789	0	0	2.1035322118245254	5.444586412882328	PTPRT;PTPRN2;PPM1L;PPP2R2A;PPEF1;RPAP2
mitotic cell cycle phase transition (GO:0044772)	8/209	0.07693746935831504	0.5420621855185789	0	0	1.8582748906072049	4.766033332858914	USP37;CDK6;CENPJ;PPP2R2A;MAPRE1;TUBB4A;CLASP1;DNM2
regulation of DNA binding (GO:0051101)	3/47	0.0770079867581301	0.5420621855185789	0	0	3.1709415584415583	8.12980626962595	FOXC1;HMGB2;HMGB1
negative regulation of cold-induced thermogenesis (GO:0120163)	3/47	0.0770079867581301	0.5420621855185789	0	0	3.1709415584415583	8.12980626962595	PLCL1;NOVA2;RBPJ
positive regulation of cell-cell adhesion (GO:0022409)	3/47	0.0770079867581301	0.5420621855185789	0	0	3.1709415584415583	8.12980626962595	SERPINF2;FLOT1;PLPP3
enzyme linked receptor protein signaling pathway (GO:0007167)	6/140	0.0771903679252208	0.5420621855185789	0	0	2.087726833458606	5.347671776875312	PTPRT;BDKRB2;RAPGEF1;LMTK2;PIK3CB;ACVR2A
cellular response to hormone stimulus (GO:0032870)	4/76	0.0773916287188049	0.5420621855185789	0	0	2.5861840360647044	6.617725969187302	AR;THRB;STAT3;ZFP36L1
positive regulation of nucleic acid-templated transcription (GO:1903508)	16/511	0.07780854203607052	0.5420621855185789	0	0	1.5154592609138064	3.8697313740178467	CD86;KDM5A;FOXC1;NPM1;MYOCD;FZD2;KMT2A;STAT3;RHOG;HMGA1;HMGB2;FOXO1;KLF2;DNM2;AR;NSD1
regulation of centrosome cycle (GO:0046605)	2/22	0.07807987598569531	0.5420621855185789	0	0	4.645368171021378	11.845795331989839	PKHD1;NPM1
cell projection assembly (GO:0030031)	2/22	0.07807987598569531	0.5420621855185789	0	0	4.645368171021378	11.845795331989839	RHOG;PDGFA
negative regulation of lymphocyte activation (GO:0051250)	2/22	0.07807987598569531	0.5420621855185789	0	0	4.645368171021378	11.845795331989839	LAX1;MICA
negative regulation of myeloid cell differentiation (GO:0045638)	2/22	0.07807987598569531	0.5420621855185789	0	0	4.645368171021378	11.845795331989839	CDK6;ZFP36L1
negative regulation of protein dephosphorylation (GO:0035308)	2/22	0.07807987598569531	0.5420621855185789	0	0	4.645368171021378	11.845795331989839	YWHAB;PPP1R8
positive regulation of tumor necrosis factor production (GO:0032760)	4/77	0.08033973931033322	0.5420621855185789	0	0	2.550626082976428	6.431380444485263	CLEC7A;STAT3;HMGB1;LILRA2
regulation of interleukin-10 production (GO:0032653)	3/48	0.08091127665695064	0.5420621855185789	0	0	3.10031746031746	7.795444654010702	CLEC7A;STAT3;HMGB1
negative regulation of mitotic cell cycle (GO:0045930)	3/48	0.08091127665695064	0.5420621855185789	0	0	3.10031746031746	7.795444654010702	FOXC1;WEE2;ZFP36L1
positive regulation of developmental process (GO:0051094)	7/177	0.08260489882523109	0.5420621855185789	0	0	1.9209417420814479	4.790226090731957	AR;TFRC;EDN3;SERPINF2;ZDHHC6;CPEB3;CLASP1
cellular response to oxygen-containing compound (GO:1901701)	11/323	0.08306770887077573	0.5420621855185789	0	0	1.6485794747323874	4.101829328627901	CD86;P2RX7;RRAGC;SESN2;RAPGEF1;HMGB2;LDOC1;HMGB1;CPEB3;FOXO1;ZFP36L1
negative regulation of protein serine/threonine kinase activity (GO:0071901)	4/78	0.0833428528981572	0.5420621855185789	0	0	2.5160291556472942	6.251810178312016	MYOCD;PKIA;SPRY3;PIK3CB
DNA catabolic process, endonucleolytic (GO:0000737)	2/23	0.08435885726685395	0.5420621855185789	0	0	4.423933944123968	10.93895294177261	HMGB2;HMGB1
regulation of protein export from nucleus (GO:0046825)	2/23	0.08435885726685395	0.5420621855185789	0	0	4.423933944123968	10.93895294177261	XPO4;UHMK1
