F1_H1	F1_H2	F1_H3	F1_N1	F1_N2	F1_N3	F2_H1	F2_H2	F2_H3	F2_N1	F2_N2	F2_N3	F3_H1	F3_H2	F3_H3	F3_N1	F3_N2	F3_N3
RNA5S11	9.74924609089956	9.34617401426676	8.54203067735468	9.27813568601849	9.63330611418178	9.58720306443304	7.90921842837915	8.39850752142545	7.81722801028158	7.96845015408825	7.66954832720246	7.72333632293956	9.36518501922046	9.40174903104136	9.11138133887219	9.17639859846123	8.93312790548732	8.56816544469158
RNA5S10	9.74924609089956	9.34617401426676	8.54203067735468	9.27813568601849	9.63330611418178	9.58720306443304	7.90921842837915	8.39850752142545	7.81722801028158	7.96845015408825	7.66954832720246	7.72333632293956	9.36518501922046	9.40174903104136	9.11138133887219	9.17639859846123	8.93312790548732	8.56816544469158
RNA5S9	8.72609265016436	8.194010864279	7.38743502682884	8.02442698534823	8.43372808250573	8.45488810052645	6.79919833389202	7.23218000889663	6.8252628113701	6.58323320901601	6.43541168618855	6.6732219142403	7.97794989327545	8.30941268804731	7.82806178895708	7.84916607305081	7.67531402582915	7.45875065496763
MIR4454	4.90813345410298	4.86507581910841	5.52001119824718	4.91488446341111	4.45668542902896	4.55124639555202	5.80744368688671	5.75032384010927	5.79667876652897	4.98056130203645	5.13618853860935	5.17443153647938	5.1496360656444	5.25012438895761	5.49225767502059	5.33768210097042	4.87924718390758	4.97520185036108
LOC101927765	4.10083856374556	4.28878976406976	4.11926538141154	4.14489370163564	4.1652627814752	4.23157436352202	3.97978767897819	4.57135193795075	3.63741568551414	4.27986421286529	4.40106046256524	4.70107837202857	3.95867129595559	3.72765572654078	4.19065458554871	3.8407886369373	3.83432199837039	3.97897005463785
LINC01348	3.69115396716686	3.98630067496197	4.0031990094593	3.62904235715335	4.23833493775625	3.96660547119834	4.10575729726101	3.72151513186691	4.90404532259301	4.14472658258127	3.50599511572305	4.44045714798568	3.85008153590115	4.02656257873555	4.45091521830235	3.70398786189212	4.09523961695791	4.0883829675448
SNORA14B	4.22682006547104	4.12217333841275	4.04050785148255	4.26954357710202	4.05057313128062	4.53459532672034	3.91563544201035	4.28823940497761	4.04241631314406	3.88871425396955	3.38497894231097	4.12068325323292	4.11697835951348	4.36819475818476	3.75400305759098	3.73082364483139	3.5923709862976	3.39380627930004
MIR4753	0.943120653274266	1.27408860836055	1.22013250142199	1.63736710609743	1.34429543921217	1.19236494086119	1.22082868499135	1.32753368515715	2.18204206465153	1.15729492029184	1.53847219804069	1.64439635549716	1.122079638209	0.941967312028748	1.13178293777149	1.38120062245289	1.01093410619288	1.41711927386859
MIR1537	1.48278615940096	1.29378144591352	1.09781564083065	1.0300212704372	1.35769233623213	1.21999345062843	0.863319657333833	0.852894192743732	1.36615502702525	2.07149483771305	1.16905390506716	1.34581685261955	1.29273962981966	1.51383993273393	1.34176439430207	1.20818724674619	1.00513480317494	0.918987641430449
LINC01139	2.49715099895186	1.3907876170492	1.77070739319591	1.43946580783181	2.20838929479078	1.91321196703643	1.88961418712122	1.58159782487915	1.93015595478761	1.82122067452673	1.7478115205588	1.53478152155693	2.19164761309304	1.80277056776567	2.00353102085231	2.22674325625199	2.03801991748285	1.58674747776097
LINC01347	1.57237505308742	1.69557904204521	2.20950955688957	2.12356993235429	1.61600348951996	1.57538939309078	2.06813474584607	2.04590779935137	2.99487431232201	2.47297819277801	1.9686156523182	2.11510013164604	2.15124834935926	2.03587534464227	2.87813980410742	1.40383055585866	1.69461739662292	2.01326827787532
LOC255654	1.16484636095431	1.92928954548135	1.22100183903457	1.88446560227157	1.06093785387693	1.74894552684465	1.48899015667891	1.51225536469821	1.43590227379426	1.45028338617927	1.41201602210701	1.53425896466905	1.33486984572412	1.53287138801948	1.68746755156623	2.18553571303427	1.21771283694645	1.28247571873419
MIR3916	4.67950493127744	4.28531296267513	4.01766546314443	4.19069182801721	4.96360673271347	4.59861689073561	5.11784374637169	4.15670127840531	4.86834187722506	4.39204916684414	4.35701368191706	4.62428861956176	4.31998222368948	4.4583721400307	4.8088813254123	5.03151494293027	4.97163168855219	4.84234368042278
MDS2	1.97927219313944	2.71941793673158	2.33245629821386	2.18109019030578	1.8767200977607	1.9600369400084	2.22208615467161	2.17704843676164	1.97841731484614	2.39260649427889	1.74491855710797	2.79872295059703	1.98019657503865	2.01940045798666	2.28036655568203	2.31371198623021	2.46734796754463	2.49385583650433
LOC101928303	1.2171721496446	0.830591190682125	1.84584639590282	0.830177769201638	1.26328474159208	1.76444192932268	1.50560086133634	1.0127523527688	1.72616260929753	0.893309477555853	1.79094278821529	1.38763100116284	1.46726187150364	1.63619041145519	1.29262513370419	1.60601644710777	1.73305361205334	1.15411112967546
LINC01140	1.99539829411069	1.88454496288098	2.1379123085389	2.43934779142901	2.23952970522997	1.92193910038052	2.77336640852391	2.07570646992671	1.87447822628075	2.37386400188049	1.52783344895794	2.26085470738765	4.89693665241325	5.20551518738927	4.82314596853014	4.72566687413461	5.30115343408236	4.65618006943646
LOC100129138	1.81110915611074	1.98107556701068	2.4396710953163	2.41921559593001	1.73947239077309	2.24744196036065	2.28874373421429	2.42716908064253	1.95852614274621	2.39787685321047	2.62529664936399	2.32313168442722	2.48390667882711	1.74525406402362	2.32390417932893	2.52816393515245	1.70142042483534	2.13645586750517
LINC00623	2.85496413349283	2.62491625069779	2.73030998179199	2.78716226121824	2.73090122587285	2.48451147384024	3.29223082481748	3.1544244751327	2.17365487080059	1.75355854305746	2.46208788125378	2.71452856941101	2.27031094777151	2.4201057350309	2.72163456546549	2.50989511136319	2.36208102874693	2.1902355827553
FAM231D	5.8840555366173	5.90302969636813	5.75814077180545	6.03631847283648	5.93676688651153	6.08117509332372	6.03220673884834	6.50621677296223	6.07935027943576	5.98484749592695	6.20854498355555	6.28311663219364	5.7649419701954	6.19477830848064	5.34884304532799	5.56083177412781	5.70599023860411	5.66493787505811
FLG-AS1	1.46503804807554	0.883529123230529	1.36660766285091	1.59201092210209	0.925103952315851	1.30431754909124	0.935923705254392	1.32327711011157	0.685941402153454	0.937118846524866	1.76242302059454	1.31793582572207	1.94079130257885	2.12589615756206	2.35268618583338	3.02390450443723	2.57498169452098	2.27300506786396
DUSP5P1	1.76565350250082	1.84515437576875	2.18181447178999	1.70704355185162	1.96983207824036	2.20096727732462	1.94376998054991	1.60729296287102	2.05782492373235	1.97255308675333	2.10487672626519	1.95145010017288	1.97473885267842	2.48569599816824	2.39579472516381	1.95921880360194	2.23140198141058	1.67185583123557
RHOU	4.20999356487564	3.85137307403642	3.87733546099671	3.62209479083534	3.36417478671135	4.34096686426971	3.57487933616408	3.93942968755815	4.04364986878115	3.70552055807766	3.81586068868593	4.31314090958554	4.21649717542356	3.85283266605331	3.72411926230147	3.88583305033443	3.816686029784	3.55907485361255
TSNAX-DISC1	4.48254150715105	4.2859007838782	4.31741721164061	4.96440132184014	5.15338465561259	5.04785859223518	4.59166830776264	3.91100209080954	4.1630431649547	4.80279915975582	4.53401045206842	4.47612154539225	4.81363921270004	4.75556845102582	4.27130801688244	4.30485202456552	4.87178377707616	4.47484714338337
LOC101927787	4.88558888082124	3.91401428784459	3.81519585137378	4.05799029783985	4.40339334492342	4.66400616754806	4.14696283139597	3.93409891091029	4.35762656890814	4.15019188258939	4.16910534139211	3.78750860066864	4.24419976210942	4.25642029842752	3.96934096666119	4.28957110992774	3.44335946927955	4.46512650376045
LOC100132287	6.20242267417394	5.99505398459386	6.11057000412563	6.16612824463892	6.24524278559461	5.57045122476128	7.4036082383263	7.46325781248859	7.76236109608545	7.40975947197412	7.33091187605987	7.40167778232134	6.53603835919905	6.62696383595766	6.91963549331034	6.68642819500857	6.69531440131049	6.89338608714749
LOC100133331	3.47188594569431	3.54221900510352	3.6480242222725	3.75569546577623	3.29293104902836	4.00789242835175	4.28107424277355	4.16894394994586	4.75275892459516	4.32410599664783	4.55445900221104	3.94157331463833	3.50591045115294	4.25162903170581	4.11163031281155	4.08937848767558	3.81433946791496	4.46929893131978
LOC100288069	5.76639424908916	5.86989677539536	5.7286526147216	6.02976454949959	5.17259767817139	5.60924621500203	6.40756226148892	6.56975404493373	6.56005623647894	6.51603111313392	6.42034268694942	6.47362775442282	5.69388763672683	5.92183601485891	6.25513097644432	5.83277208367723	5.9202575293505	5.95769465739645
ESPNP	3.39771841151987	4.47820896089076	3.03700128203412	3.81481900663744	3.59203701752499	4.39662736389916	3.55623988897576	3.76256050957285	4.31831666180796	3.51902203627742	3.69238687569535	3.83312076379484	3.97306499820943	4.21055744735196	4.08432335149774	3.4040622433826	4.07646243193852	3.5025226097894
PINK1-AS	4.53275558881189	4.93839875746388	5.16633175771253	4.91814243469233	4.7923810834318	4.69938305149578	4.39481518236059	4.46963944780714	4.46360396954226	4.21672855691018	4.88134257114891	5.07574031541658	4.7352676568764	4.99174582664137	4.32617991397809	4.88542516886996	4.77924874868853	4.64801456731039
LINC01355	1.5088009684414	1.25471615199595	1.30164356418656	2.50072981093199	1.90703325549692	1.80372032868089	2.148604003505	1.80720125373958	2.14596502640767	2.29808010990586	2.57918695276974	1.86080810884039	2.19776051733006	2.74245417219193	1.97797908655142	2.04567728251997	2.00308181197072	2.1874811792385
LINC01057	2.94762610985349	2.5633406173535	3.22602876525764	2.76321837201533	2.72724864831163	3.27855944314537	2.4571353615608	3.74601121791189	3.4770174014915	3.21340135413265	3.37632050921808	3.7435185294742	2.82787456268701	2.65983005976977	2.7932339128472	3.29816027498049	3.26777858500811	3.14474302973061
GBAP1	4.45365354339393	4.27923361732559	3.89370079228871	4.66130558084604	4.8530429840539	4.84385654383354	5.0382340437052	4.87632580826863	5.43826405918341	5.3400009697964	5.43667281314929	5.27635515984759	4.69648452953596	4.88129172597936	4.93595769997954	5.09099553746735	5.1369331644942	5.27060392405419
LOC730102	3.04917658177105	3.88165563069854	3.7108269441173	3.25581185829939	3.96245874938764	3.79425585428661	3.562281070507	3.54441547092156	3.29655854702249	3.44484280562225	3.76118875818373	3.24986029493228	3.76132774128571	3.61378283865948	3.37883173500579	3.59667044823744	3.8859645644903	3.61915128164724
LHX4-AS1	1.74761302199315	2.04099336790947	1.364527022678	1.66900627152467	2.21681810801309	1.79773751037034	1.48812327502412	2.18467677929117	1.98655129990666	0.963542206448019	1.123127560541	1.72374203253272	1.3295992980937	2.50451741705548	2.08898155683006	2.06646248804675	2.33386238337053	2.00878480441378
MIR181A1HG	2.90345789258231	2.34934385029284	2.61232453156119	2.7703846511785	2.11449937592938	2.43397139715842	3.11825299181204	3.21270368457487	2.26738065323929	2.46036246384565	1.97877215175411	1.81731272787268	2.36955073140773	3.05839957079697	2.36825139474998	3.54573631748314	2.39720718088005	3.07025813560471
BLACAT1	2.61803982353713	1.86802601706782	2.70290636303951	2.04528769979782	2.37253220532748	2.25729841276713	2.21845937468593	2.40970776935301	2.40314342262408	2.08710095375369	2.59624696923344	2.99473816070373	1.95257005790961	2.50514939114176	2.37375666791261	2.20251432801487	2.19965788396512	2.54817403587239
HNRNPU-AS1	3.13594176236059	2.626222729533	2.91982850229629	2.41794023562523	1.07751692033144	1.91889823945289	4.82393973658527	3.49874622362524	4.38320781449818	4.20205623562275	3.32934220007735	4.17367005445191	3.09124518036517	3.83218233872452	3.28532638948719	2.23541742981323	2.72665585883557	3.17077980282376
MYT1L-AS1	1.10349533748928	1.17166164333116	1.68632232212638	1.08296039953867	1.41255399022013	1.94564279389125	1.22812665246896	1.29037461093439	1.02931061727376	1.47179607414212	1.34883090167977	1.57954509653616	0.845505012844689	1.86726911242593	1.54612434017745	1.50373182926559	1.30889829669818	1.41002078807119
RNASEH1-AS1	3.04406469139581	2.26839585450584	2.88901960021099	3.11079179373745	3.05422448826853	2.98477821737667	2.37478781607852	2.66238728422818	2.4073501828746	2.86956037956408	2.4603599781508	3.04928982489583	2.94917186914908	2.66025012918317	2.04577956335328	2.22332627010188	2.74426622836083	2.65016242270665
MIR3681	1.75459459519574	1.91943981410564	1.86066518416456	1.56940308833125	1.83599609227025	2.1975677262348	1.81187862523081	2.40383494259429	1.49899373141311	2.68252333657476	2.10410806397503	1.95792925188209	1.80746872678423	2.47587314934481	1.54731746569685	1.97118993208093	1.85542272980415	1.89967888320922
MIR3125	4.59476678482038	4.84168777679283	4.4666017833355	4.64445908932442	5.07130817230576	4.69267996108125	5.09987667804284	4.87000776436454	3.94588790454995	4.11674844529752	4.2612978712674	4.52439332173695	4.91070175759518	4.89356285943097	4.4719705624617	5.22851972433236	4.5589805210533	4.63414822092837
MYCNUT	2.79105230258493	2.51221087809997	3.21410033833804	3.14217298623325	3.41803742501485	3.25860233428659	3.12769155813126	2.81261665212694	2.50836743798761	3.22320988120707	3.14238583845053	3.43686667132499	3.41938735068561	2.92485586619239	3.03245837288622	3.37808959166456	3.15895325390279	2.96760006250107
LINC00954	2.89002550518193	3.02859512302243	1.92040835626912	2.74702935676076	2.64349058811533	2.49385015469048	2.7327239762384	2.87313994868521	2.6075431486786	2.48346597509733	2.76591832037359	2.85726262684501	3.32789068389006	3.07552029428673	2.69998412938947	3.16554959254009	3.16116020362068	3.08688484300052
LOC101928222	1.87998558528	2.06707453345082	2.13023436404248	1.62874058688303	2.37878309020255	1.30802093934068	1.69339267455502	2.18320608510025	2.3855140048812	1.50628579784803	2.59330665265883	1.51974007608811	2.75999756497129	1.69322532644758	1.89259204358177	1.60707840214417	2.05401164328271	2.40008971694329
GTF3C2-AS1	1.35280773525781	1.26345878672697	1.73315063627694	1.95598377598245	2.02010844871623	1.79455821131586	1.70187650752108	1.34066243121958	1.49756747950341	1.81776423883308	1.7444975018264	1.89216007420148	1.29611996516155	1.26506083554976	1.33535303712001	1.55530315734577	1.41076710354024	1.41439500849812
MIR4263	1.33489177902241	1.91770797985567	1.25390005330432	1.7201958916182	2.11482279297594	1.83610855673987	1.40124567923652	1.43014848286796	0.78218470882907	1.85554790359368	1.66494362067939	1.20293969532769	1.63441367122586	2.62225694544447	1.47916513315747	1.8629387705421	1.89916258811663	1.59516425565572
SNORD92	2.93201976847441	2.55168181152674	3.2697600231211	3.39745221539145	3.05536119072498	2.26282040985521	2.84164832857221	3.15414887192552	2.61820941843996	2.49230879112842	3.2953966735813	2.50305967722471	2.58925512226929	2.20693119469885	2.53492809456644	2.65125090341472	1.49699242236281	2.57769232591539
LOC285043	4.48368065911269	3.73323708300376	3.62040231493604	3.57756334871077	3.58215761652523	4.0447874855311	2.5246569694194	3.03915341475867	2.89869263123646	3.30483224843542	3.75329808682223	3.15989061455558	4.12002739632579	3.4385056674587	3.61656546107937	4.11828547929096	4.16851887406069	4.29896599566917
LINC00486	4.40072618786732	4.21204445495537	4.06327027841152	3.95567376571954	3.99318905073287	4.47102604995902	4.29603034465919	4.47088727402664	4.00901240030174	3.79512260242423	4.58091013981056	4.31904386288393	3.90665377252104	4.4212892320978	4.27949178436747	4.01365870554024	4.14349917595126	4.16275992858038
LINC01320	0.648059397240239	1.03347149927602	0.954474747802509	1.10644597514484	1.34019131336536	1.36611615410015	1.70853646678161	1.61584810123849	1.13229680352848	1.53631625962295	1.17241796294097	1.4802908985603	1.08632229968996	0.942149515293629	0.969143560196602	1.12127008740397	0.723932376977516	1.24860592413436
SLC8A1-AS1	3.87214490160759	3.83746218879875	3.52576710648183	3.72619553732391	3.92158053447436	4.09003283216528	4.04987124073733	4.42489812488034	3.9579130355087	4.59708734154529	4.06045448440895	4.33609153817306	3.54002648669628	3.69383682819357	3.59680601052136	4.24832218247174	4.14197948814844	3.83016504862621
LOC388942	3.6060991659493	4.0234086193438	4.11538309061158	3.6704155988075	3.69285563587596	3.61613285711315	3.94706294064762	4.29193887251941	4.05588829243059	3.74891346147167	3.80386367312233	3.79726218786402	3.38096552687871	3.51275123102133	3.58084566840351	3.79377901826491	3.5898550530499	3.61016027079191
LINC01119	5.39240191945235	5.36188986370833	5.78355789239245	5.22790490992069	5.69384790921718	5.38765328995064	5.026044610687	5.31592505408324	5.65234205597447	5.31716587784456	5.37198559208345	5.31665458152369	5.71767061243122	5.49792183908241	5.86257730662019	5.36020857192823	4.89762769900121	5.09370212602745
